index,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
1982-11-24,83.3125,19830300,84.0625,19821200,83.3125,19830300
1982-11-25,83.25,19830300,83.96875,19821200,83.25,19830300
1982-11-26,83.25,19830300,83.96875,19821200,83.25,19830300
1982-11-29,83.03125,19830300,83.5625,19821200,83.03125,19830300
1982-11-30,81.5,19830600,82.03125,19830300,81.5,19830600
1982-12-01,81.59375,19830600,82.125,19830300,81.59375,19830600
1982-12-02,81.6875,19830600,82.21875,19830300,81.6875,19830600
1982-12-03,81.96875,19830600,82.53125,19830300,81.96875,19830600
1982-12-06,83.0625,19830600,83.65625,19830300,83.0625,19830600
1982-12-07,83.0625,19830600,83.6875,19830300,83.0625,19830600
1982-12-08,83.0,19830600,83.59375,19830300,83.0,19830600
1982-12-09,82.1875,19830600,82.8125,19830300,82.1875,19830600
1982-12-10,82.40625,19830600,83.0,19830300,82.40625,19830600
1982-12-13,81.6875,19830600,82.34375,19830300,81.6875,19830600
1982-12-14,82.1875,19830600,82.8125,19830300,82.1875,19830600
1982-12-15,82.75,19830600,83.375,19830300,82.75,19830600
1982-12-16,82.59375,19830600,83.21875,19830300,82.59375,19830600
1982-12-17,81.96875,19830600,82.625,19830300,81.96875,19830600
1982-12-20,82.125,19830600,82.8125,19830300,82.125,19830600
1982-12-21,81.90625,19830600,82.625,19830300,81.90625,19830600
1982-12-22,82.9375,19830600,83.65625,19830300,82.9375,19830600
1982-12-23,82.71875,19830600,83.4375,19830300,82.71875,19830600
1982-12-24,83.15625,19830600,83.875,19830300,83.15625,19830600
1982-12-27,83.15625,19830600,83.875,19830300,83.15625,19830600
1982-12-28,83.5,19830600,84.28125,19830300,83.5,19830600
1982-12-29,83.4375,19830600,84.28125,19830300,83.4375,19830600
1982-12-30,83.21875,19830600,84.03125,19830300,83.21875,19830600
1982-12-31,83.25,19830600,84.0625,19830300,83.25,19830600
1983-01-03,83.25,19830600,84.0625,19830300,83.25,19830600
1983-01-04,84.03125,19830600,84.875,19830300,84.03125,19830600
1983-01-05,83.71875,19830600,84.5625,19830300,83.71875,19830600
1983-01-06,83.78125,19830600,84.59375,19830300,83.78125,19830600
1983-01-07,83.65625,19830600,84.46875,19830300,83.65625,19830600
1983-01-10,83.71875,19830600,84.53125,19830300,83.71875,19830600
1983-01-11,83.78125,19830600,84.59375,19830300,83.78125,19830600
1983-01-12,84.15625,19830600,85.03125,19830300,84.15625,19830600
1983-01-13,84.25,19830600,85.125,19830300,84.25,19830600
1983-01-14,84.34375,19830600,85.21875,19830300,84.34375,19830600
1983-01-17,84.5,19830600,85.375,19830300,84.5,19830600
1983-01-18,84.5625,19830600,85.375,19830300,84.5625,19830600
1983-01-19,84.5625,19830600,85.375,19830300,84.5625,19830600
1983-01-20,84.0,19830600,84.78125,19830300,84.0,19830600
1983-01-21,83.8125,19830600,84.625,19830300,83.8125,19830600
1983-01-24,82.9375,19830600,83.75,19830300,82.9375,19830600
1983-01-25,82.40625,19830600,83.21875,19830300,82.40625,19830600
1983-01-26,82.96875,19830600,83.71875,19830300,82.96875,19830600
1983-01-27,82.625,19830600,83.34375,19830300,82.625,19830600
1983-01-28,82.6875,19830600,83.4375,19830300,82.6875,19830600
1983-01-31,82.4375,19830600,83.21875,19830300,82.4375,19830600
1983-02-01,82.03125,19830600,82.8125,19830300,82.03125,19830600
1983-02-02,82.15625,19830600,82.90625,19830300,82.15625,19830600
1983-02-03,82.125,19830600,82.90625,19830300,82.125,19830600
1983-02-04,81.75,19830600,82.53125,19830300,81.75,19830600
1983-02-07,81.4375,19830600,82.21875,19830300,81.4375,19830600
1983-02-08,81.6875,19830600,82.4375,19830300,81.6875,19830600
1983-02-09,81.6875,19830600,82.4375,19830300,81.6875,19830600
1983-02-10,81.5625,19830600,82.375,19830300,81.5625,19830600
1983-02-11,82.1875,19830600,83.0625,19830300,82.1875,19830600
1983-02-14,82.4375,19830600,83.375,19830300,82.4375,19830600
1983-02-15,82.46875,19830600,83.40625,19830300,82.46875,19830600
1983-02-16,82.1875,19830600,83.15625,19830300,82.1875,19830600
1983-02-17,82.5,19830600,83.46875,19830300,82.5,19830600
1983-02-18,83.125,19830600,84.09375,19830300,83.125,19830600
1983-02-21,83.75,19830600,84.75,19830300,83.75,19830600
1983-02-22,83.75,19830600,84.75,19830300,83.75,19830600
1983-02-23,84.375,19830600,85.375,19830300,84.375,19830600
1983-02-24,84.0625,19830600,85.09375,19830300,84.0625,19830600
1983-02-25,84.40625,19830600,85.375,19830300,84.40625,19830600
1983-02-28,84.5625,19830900,85.375,19830600,84.5625,19830900
1983-03-01,84.25,19830900,85.0625,19830600,84.25,19830900
1983-03-02,84.75,19830900,85.5,19830600,84.75,19830900
1983-03-03,84.65625,19830900,85.46875,19830600,84.65625,19830900
1983-03-04,84.84375,19830900,85.625,19830600,84.84375,19830900
1983-03-07,84.5,19830900,85.28125,19830600,84.5,19830900
1983-03-08,83.71875,19830900,84.5,19830600,83.71875,19830900
1983-03-09,83.3125,19830900,84.09375,19830600,83.3125,19830900
1983-03-10,83.375,19830900,84.125,19830600,83.375,19830900
1983-03-11,83.21875,19830900,83.90625,19830600,83.21875,19830900
1983-03-14,83.0625,19830900,83.75,19830600,83.0625,19830900
1983-03-15,83.625,19830900,84.34375,19830600,83.625,19830900
1983-03-16,83.90625,19830900,84.625,19830600,83.90625,19830900
1983-03-17,83.59375,19830900,84.3125,19830600,83.59375,19830900
1983-03-18,83.46875,19830900,84.1875,19830600,83.46875,19830900
1983-03-21,83.59375,19830900,84.28125,19830600,83.59375,19830900
1983-03-22,83.40625,19830900,84.125,19830600,83.40625,19830900
1983-03-23,83.3125,19830900,84.03125,19830600,83.3125,19830900
1983-03-24,83.71875,19830900,84.4375,19830600,83.71875,19830900
1983-03-25,83.9375,19830900,84.625,19830600,83.9375,19830900
1983-03-28,83.40625,19830900,84.125,19830600,83.40625,19830900
1983-03-29,83.46875,19830900,84.1875,19830600,83.46875,19830900
1983-03-30,83.65625,19830900,84.375,19830600,83.65625,19830900
1983-03-31,83.75,19830900,84.46875,19830600,83.75,19830900
1983-04-01,83.5625,19830900,84.3125,19830600,83.5625,19830900
1983-04-04,83.5625,19830900,84.3125,19830600,83.5625,19830900
1983-04-05,83.84375,19830900,84.53125,19830600,83.84375,19830900
1983-04-06,84.46875,19830900,85.1875,19830600,84.46875,19830900
1983-04-07,84.5625,19830900,85.28125,19830600,84.5625,19830900
1983-04-08,84.34375,19830900,85.0625,19830600,84.34375,19830900
1983-04-11,84.15625,19830900,84.875,19830600,84.15625,19830900
1983-04-12,84.78125,19830900,85.5,19830600,84.78125,19830900
1983-04-13,84.71875,19830900,85.4375,19830600,84.71875,19830900
1983-04-14,84.9375,19830900,85.65625,19830600,84.9375,19830900
1983-04-15,85.59375,19830900,86.34375,19830600,85.59375,19830900
1983-04-18,85.40625,19830900,86.15625,19830600,85.40625,19830900
1983-04-19,85.65625,19830900,86.40625,19830600,85.65625,19830900
1983-04-20,84.9375,19830900,85.65625,19830600,84.9375,19830900
1983-04-21,85.0625,19830900,85.78125,19830600,85.0625,19830900
1983-04-22,84.6875,19830900,85.40625,19830600,84.6875,19830900
1983-04-25,84.71875,19830900,85.4375,19830600,84.71875,19830900
1983-04-26,84.90625,19830900,85.625,19830600,84.90625,19830900
1983-04-27,85.125,19830900,85.84375,19830600,85.125,19830900
1983-04-28,85.5625,19830900,86.3125,19830600,85.5625,19830900
1983-04-29,85.59375,19830900,86.34375,19830600,85.59375,19830900
1983-05-02,85.71875,19830900,86.5,19830600,85.71875,19830900
1983-05-03,85.78125,19830900,86.53125,19830600,85.78125,19830900
1983-05-04,85.96875,19830900,86.6875,19830600,85.96875,19830900
1983-05-05,86.5,19830900,87.21875,19830600,86.5,19830900
1983-05-06,86.15625,19830900,86.875,19830600,86.15625,19830900
1983-05-09,86.34375,19830900,87.03125,19830600,86.34375,19830900
1983-05-10,85.75,19830900,86.4375,19830600,85.75,19830900
1983-05-11,86.1875,19830900,86.875,19830600,86.1875,19830900
1983-05-12,86.09375,19830900,86.78125,19830600,86.09375,19830900
1983-05-13,85.875,19830900,86.5625,19830600,85.875,19830900
1983-05-16,85.96875,19830900,86.6875,19830600,85.96875,19830900
1983-05-17,85.21875,19830900,85.84375,19830600,85.21875,19830900
1983-05-18,85.0625,19830900,85.6875,19830600,85.0625,19830900
1983-05-19,85.0625,19830900,85.625,19830600,85.0625,19830900
1983-05-20,84.59375,19830900,85.15625,19830600,84.59375,19830900
1983-05-23,84.34375,19830900,85.0,19830600,84.34375,19830900
1983-05-24,84.1875,19830900,84.875,19830600,84.1875,19830900
1983-05-25,84.25,19830900,84.96875,19830600,84.25,19830900
1983-05-26,84.1875,19830900,84.9375,19830600,84.1875,19830900
1983-05-27,83.8125,19830900,84.59375,19830600,83.8125,19830900
1983-05-30,83.75,19830900,84.5625,19830600,83.75,19830900
1983-05-31,83.75,19830900,84.5625,19830600,83.75,19830900
1983-06-01,82.21875,19831200,82.78125,19830900,82.21875,19831200
1983-06-02,82.5625,19831200,83.125,19830900,82.5625,19831200
1983-06-03,82.5,19831200,83.0625,19830900,82.5,19831200
1983-06-06,82.40625,19831200,82.96875,19830900,82.40625,19831200
1983-06-07,82.65625,19831200,83.21875,19830900,82.65625,19831200
1983-06-08,82.21875,19831200,82.78125,19830900,82.21875,19831200
1983-06-09,81.71875,19831200,82.28125,19830900,81.71875,19831200
1983-06-10,82.0625,19831200,82.625,19830900,82.0625,19831200
1983-06-13,82.0,19831200,82.5625,19830900,82.0,19831200
1983-06-14,82.875,19831200,83.46875,19830900,82.875,19831200
1983-06-15,82.65625,19831200,83.25,19830900,82.65625,19831200
1983-06-16,82.84375,19831200,83.4375,19830900,82.84375,19831200
1983-06-17,83.3125,19831200,83.90625,19830900,83.3125,19831200
1983-06-20,83.03125,19831200,83.625,19830900,83.03125,19831200
1983-06-21,82.5,19831200,83.0625,19830900,82.5,19831200
1983-06-22,82.625,19831200,83.21875,19830900,82.625,19831200
1983-06-23,82.40625,19831200,83.0,19830900,82.40625,19831200
1983-06-24,82.28125,19831200,82.875,19830900,82.28125,19831200
1983-06-27,81.53125,19831200,82.125,19830900,81.53125,19831200
1983-06-28,80.96875,19831200,81.5625,19830900,80.96875,19831200
1983-06-29,81.3125,19831200,81.9375,19830900,81.3125,19831200
1983-06-30,81.6875,19831200,82.3125,19830900,81.6875,19831200
1983-07-01,81.90625,19831200,82.59375,19830900,81.90625,19831200
1983-07-04,81.96875,19831200,82.6875,19830900,81.96875,19831200
1983-07-05,81.96875,19831200,82.6875,19830900,81.96875,19831200
1983-07-06,80.34375,19831200,81.09375,19830900,80.34375,19831200
1983-07-07,80.5625,19831200,81.3125,19830900,80.5625,19831200
1983-07-08,80.09375,19831200,80.875,19830900,80.09375,19831200
1983-07-11,79.6875,19831200,80.46875,19830900,79.6875,19831200
1983-07-12,80.09375,19831200,80.875,19830900,80.09375,19831200
1983-07-13,79.34375,19831200,80.125,19830900,79.34375,19831200
1983-07-14,79.4375,19831200,80.21875,19830900,79.4375,19831200
1983-07-15,79.59375,19831200,80.40625,19830900,79.59375,19831200
1983-07-18,79.09375,19831200,79.90625,19830900,79.09375,19831200
1983-07-19,79.84375,19831200,80.65625,19830900,79.84375,19831200
1983-07-20,80.0625,19831200,80.875,19830900,80.0625,19831200
1983-07-21,80.34375,19831200,81.15625,19830900,80.34375,19831200
1983-07-22,80.03125,19831200,80.84375,19830900,80.03125,19831200
1983-07-25,79.46875,19831200,80.28125,19830900,79.46875,19831200
1983-07-26,79.75,19831200,80.5625,19830900,79.75,19831200
1983-07-27,79.40625,19831200,80.1875,19830900,79.40625,19831200
1983-07-28,79.3125,19831200,80.09375,19830900,79.3125,19831200
1983-07-29,78.625,19831200,79.40625,19830900,78.625,19831200
1983-08-01,78.15625,19831200,78.9375,19830900,78.15625,19831200
1983-08-02,78.09375,19831200,78.90625,19830900,78.09375,19831200
1983-08-03,78.21875,19831200,79.0,19830900,78.21875,19831200
1983-08-04,78.1875,19831200,78.96875,19830900,78.1875,19831200
1983-08-05,77.375,19831200,78.125,19830900,77.375,19831200
1983-08-08,77.375,19831200,78.21875,19830900,77.375,19831200
1983-08-09,77.03125,19831200,77.875,19830900,77.03125,19831200
1983-08-10,77.1875,19831200,78.03125,19830900,77.1875,19831200
1983-08-11,76.96875,19831200,77.78125,19830900,76.96875,19831200
1983-08-12,77.40625,19831200,78.25,19830900,77.40625,19831200
1983-08-15,78.15625,19831200,78.90625,19830900,78.15625,19831200
1983-08-16,78.9375,19831200,79.8125,19830900,78.9375,19831200
1983-08-17,79.125,19831200,79.9375,19830900,79.125,19831200
1983-08-18,79.6875,19831200,80.5,19830900,79.6875,19831200
1983-08-19,79.25,19831200,80.0625,19830900,79.25,19831200
1983-08-22,79.0,19831200,79.8125,19830900,79.0,19831200
1983-08-23,80.15625,19831200,80.96875,19830900,80.15625,19831200
1983-08-24,79.96875,19831200,80.75,19830900,79.96875,19831200
1983-08-25,80.09375,19831200,80.875,19830900,80.09375,19831200
1983-08-26,79.6875,19831200,80.5,19830900,79.6875,19831200
1983-08-29,79.6875,19831200,80.46875,19830900,79.6875,19831200
1983-08-30,78.625,19831200,79.4375,19830900,78.625,19831200
1983-08-31,77.75,19840300,78.375,19831200,77.75,19840300
1983-09-01,77.375,19840300,78.0,19831200,77.375,19840300
1983-09-02,77.6875,19840300,78.3125,19831200,77.6875,19840300
1983-09-05,77.5,19840300,78.09375,19831200,77.5,19840300
1983-09-06,77.5,19840300,78.09375,19831200,77.5,19840300
1983-09-07,78.40625,19840300,79.03125,19831200,78.40625,19840300
1983-09-08,79.0,19840300,79.59375,19831200,79.0,19840300
1983-09-09,78.8125,19840300,79.4375,19831200,78.8125,19840300
1983-09-12,79.03125,19840300,79.65625,19831200,79.03125,19840300
1983-09-13,79.5625,19840300,80.1875,19831200,79.5625,19840300
1983-09-14,79.4375,19840300,80.09375,19831200,79.4375,19840300
1983-09-15,78.78125,19840300,79.4375,19831200,78.78125,19840300
1983-09-16,78.5,19840300,79.15625,19831200,78.5,19840300
1983-09-19,79.15625,19840300,79.8125,19831200,79.15625,19840300
1983-09-20,79.28125,19840300,79.9375,19831200,79.28125,19840300
1983-09-21,79.65625,19840300,80.3125,19831200,79.65625,19840300
1983-09-22,79.4375,19840300,80.0625,19831200,79.4375,19840300
1983-09-23,79.6875,19840300,80.3125,19831200,79.6875,19840300
1983-09-26,80.34375,19840300,80.9375,19831200,80.34375,19840300
1983-09-27,80.625,19840300,81.25,19831200,80.625,19840300
1983-09-28,80.375,19840300,81.0,19831200,80.375,19840300
1983-09-29,80.21875,19840300,80.84375,19831200,80.21875,19840300
1983-09-30,80.21875,19840300,80.84375,19831200,80.21875,19840300
1983-10-03,80.4375,19840300,81.0625,19831200,80.4375,19840300
1983-10-04,80.3125,19840300,80.9375,19831200,80.3125,19840300
1983-10-05,80.3125,19840300,80.9375,19831200,80.3125,19840300
1983-10-06,81.0,19840300,81.625,19831200,81.0,19840300
1983-10-07,81.0,19840300,81.625,19831200,81.0,19840300
1983-10-10,80.8125,19840300,81.4375,19831200,80.8125,19840300
1983-10-11,80.46875,19840300,81.09375,19831200,80.46875,19840300
1983-10-12,79.75,19840300,80.40625,19831200,79.75,19840300
1983-10-13,79.65625,19840300,80.3125,19831200,79.65625,19840300
1983-10-14,79.40625,19840300,80.0625,19831200,79.40625,19840300
1983-10-17,79.8125,19840300,80.46875,19831200,79.8125,19840300
1983-10-18,80.3125,19840300,80.96875,19831200,80.3125,19840300
1983-10-19,79.96875,19840300,80.65625,19831200,79.96875,19840300
1983-10-20,80.28125,19840300,80.96875,19831200,80.28125,19840300
1983-10-21,80.21875,19840300,80.9375,19831200,80.21875,19840300
1983-10-24,80.5,19840300,81.21875,19831200,80.5,19840300
1983-10-25,79.40625,19840300,80.09375,19831200,79.40625,19840300
1983-10-26,79.25,19840300,79.9375,19831200,79.25,19840300
1983-10-27,79.21875,19840300,79.96875,19831200,79.21875,19840300
1983-10-28,79.25,19840300,79.9375,19831200,79.25,19840300
1983-10-31,79.21875,19840300,79.875,19831200,79.21875,19840300
1983-11-01,79.0,19840300,79.65625,19831200,79.0,19840300
1983-11-02,79.25,19840300,79.9375,19831200,79.25,19840300
1983-11-03,79.21875,19840300,79.875,19831200,79.21875,19840300
1983-11-04,78.9375,19840300,79.59375,19831200,78.9375,19840300
1983-11-07,78.53125,19840300,79.1875,19831200,78.53125,19840300
1983-11-08,78.5625,19840300,79.28125,19831200,78.5625,19840300
1983-11-09,78.6875,19840300,79.40625,19831200,78.6875,19840300
1983-11-10,78.59375,19840300,79.28125,19831200,78.59375,19840300
1983-11-11,79.1875,19840300,79.875,19831200,79.1875,19840300
1983-11-14,79.8125,19840300,80.5,19831200,79.8125,19840300
1983-11-15,79.4375,19840300,80.09375,19831200,79.4375,19840300
1983-11-16,79.28125,19840300,79.96875,19831200,79.28125,19840300
1983-11-17,79.25,19840300,79.9375,19831200,79.25,19840300
1983-11-18,79.25,19840300,79.9375,19831200,79.25,19840300
1983-11-21,79.1875,19840300,79.84375,19831200,79.1875,19840300
1983-11-22,79.65625,19840300,80.28125,19831200,79.65625,19840300
1983-11-23,80.125,19840300,80.71875,19831200,80.125,19840300
1983-11-24,80.03125,19840300,80.65625,19831200,80.03125,19840300
1983-11-25,80.03125,19840300,80.65625,19831200,80.03125,19840300
1983-11-28,80.28125,19840300,80.875,19831200,80.28125,19840300
1983-11-29,79.78125,19840300,80.4375,19831200,79.78125,19840300
1983-11-30,79.4375,19840600,80.09375,19840300,79.4375,19840600
1983-12-01,79.1875,19840600,79.84375,19840300,79.1875,19840600
1983-12-02,79.125,19840600,79.78125,19840300,79.125,19840600
1983-12-05,78.5,19840600,79.15625,19840300,78.5,19840600
1983-12-06,78.5,19840600,79.15625,19840300,78.5,19840600
1983-12-07,78.53125,19840600,79.1875,19840300,78.53125,19840600
1983-12-08,78.375,19840600,79.0,19840300,78.375,19840600
1983-12-09,77.90625,19840600,78.53125,19840300,77.90625,19840600
1983-12-12,77.84375,19840600,78.46875,19840300,77.84375,19840600
1983-12-13,78.0,19840600,78.65625,19840300,78.0,19840600
1983-12-14,77.625,19840600,78.28125,19840300,77.625,19840600
1983-12-15,77.5,19840600,78.15625,19840300,77.5,19840600
1983-12-16,77.65625,19840600,78.3125,19840300,77.65625,19840600
1983-12-19,78.03125,19840600,78.6875,19840300,78.03125,19840600
1983-12-20,78.125,19840600,78.75,19840300,78.125,19840600
1983-12-21,78.125,19840600,78.75,19840300,78.125,19840600
1983-12-22,78.25,19840600,78.875,19840300,78.25,19840600
1983-12-23,78.59375,19840600,79.21875,19840300,78.59375,19840600
1983-12-26,78.46875,19840600,79.125,19840300,78.46875,19840600
1983-12-27,78.46875,19840600,79.125,19840300,78.46875,19840600
1983-12-28,78.75,19840600,79.40625,19840300,78.75,19840600
1983-12-29,78.375,19840600,79.03125,19840300,78.375,19840600
1983-12-30,78.53125,19840600,79.1875,19840300,78.53125,19840600
1984-01-02,78.375,19840600,79.0625,19840300,78.375,19840600
1984-01-03,78.375,19840600,79.0625,19840300,78.375,19840600
1984-01-04,78.15625,19840600,78.84375,19840300,78.15625,19840600
1984-01-05,78.53125,19840600,79.21875,19840300,78.53125,19840600
1984-01-06,78.5625,19840600,79.21875,19840300,78.5625,19840600
1984-01-09,78.78125,19840600,79.4375,19840300,78.78125,19840600
1984-01-10,78.6875,19840600,79.34375,19840300,78.6875,19840600
1984-01-11,78.90625,19840600,79.59375,19840300,78.90625,19840600
1984-01-12,78.78125,19840600,79.4375,19840300,78.78125,19840600
1984-01-13,78.6875,19840600,79.34375,19840300,78.6875,19840600
1984-01-16,79.65625,19840600,80.3125,19840300,79.65625,19840600
1984-01-17,79.71875,19840600,80.40625,19840300,79.71875,19840600
1984-01-18,79.5625,19840600,80.21875,19840300,79.5625,19840600
1984-01-19,79.40625,19840600,80.0625,19840300,79.40625,19840600
1984-01-20,79.5,19840600,80.15625,19840300,79.5,19840600
1984-01-23,79.375,19840600,80.03125,19840300,79.375,19840600
1984-01-24,79.46875,19840600,80.125,19840300,79.46875,19840600
1984-01-25,79.4375,19840600,80.09375,19840300,79.4375,19840600
1984-01-26,79.4375,19840600,80.09375,19840300,79.4375,19840600
1984-01-27,79.5,19840600,80.1875,19840300,79.5,19840600
1984-01-30,79.46875,19840600,80.15625,19840300,79.46875,19840600
1984-01-31,79.34375,19840600,80.0625,19840300,79.34375,19840600
1984-02-01,79.34375,19840600,80.0625,19840300,79.34375,19840600
1984-02-02,79.4375,19840600,80.15625,19840300,79.4375,19840600
1984-02-03,79.6875,19840600,80.53125,19840300,79.6875,19840600
1984-02-06,79.59375,19840600,80.46875,19840300,79.59375,19840600
1984-02-07,79.3125,19840600,80.1875,19840300,79.3125,19840600
1984-02-08,79.28125,19840600,80.125,19840300,79.28125,19840600
1984-02-09,79.28125,19840600,80.09375,19840300,79.28125,19840600
1984-02-10,79.15625,19840600,79.96875,19840300,79.15625,19840600
1984-02-13,78.78125,19840600,79.625,19840300,78.78125,19840600
1984-02-14,78.34375,19840600,79.21875,19840300,78.34375,19840600
1984-02-15,78.65625,19840600,79.5,19840300,78.65625,19840600
1984-02-16,78.75,19840600,79.59375,19840300,78.75,19840600
1984-02-17,78.75,19840600,79.59375,19840300,78.75,19840600
1984-02-20,78.34375,19840600,79.15625,19840300,78.34375,19840600
1984-02-21,78.34375,19840600,79.15625,19840300,78.34375,19840600
1984-02-22,78.46875,19840600,79.3125,19840300,78.46875,19840600
1984-02-23,78.34375,19840600,79.21875,19840300,78.34375,19840600
1984-02-24,77.75,19840600,78.625,19840300,77.75,19840600
1984-02-27,78.09375,19840600,78.96875,19840300,78.09375,19840600
1984-02-28,77.8125,19840600,78.6875,19840300,77.8125,19840600
1984-02-29,77.0,19840900,77.6875,19840600,77.0,19840900
1984-03-01,77.3125,19840900,78.0,19840600,77.3125,19840900
1984-03-02,77.1875,19840900,77.875,19840600,77.1875,19840900
1984-03-05,77.46875,19840900,78.15625,19840600,77.46875,19840900
1984-03-06,77.0625,19840900,77.71875,19840600,77.0625,19840900
1984-03-07,76.9375,19840900,77.59375,19840600,76.9375,19840900
1984-03-08,76.4375,19840900,77.09375,19840600,76.4375,19840900
1984-03-09,76.34375,19840900,77.0,19840600,76.34375,19840900
1984-03-12,76.1875,19840900,76.875,19840600,76.1875,19840900
1984-03-13,76.3125,19840900,77.0,19840600,76.3125,19840900
1984-03-14,76.25,19840900,76.9375,19840600,76.25,19840900
1984-03-15,76.03125,19840900,76.71875,19840600,76.03125,19840900
1984-03-16,76.0625,19840900,76.75,19840600,76.0625,19840900
1984-03-19,75.875,19840900,76.5625,19840600,75.875,19840900
1984-03-20,75.40625,19840900,76.125,19840600,75.40625,19840900
1984-03-21,75.46875,19840900,76.1875,19840600,75.46875,19840900
1984-03-22,75.53125,19840900,76.21875,19840600,75.53125,19840900
1984-03-23,75.40625,19840900,76.09375,19840600,75.40625,19840900
1984-03-26,75.375,19840900,76.0,19840600,75.375,19840900
1984-03-27,75.53125,19840900,76.15625,19840600,75.53125,19840900
1984-03-28,75.4375,19840900,76.09375,19840600,75.4375,19840900
1984-03-29,75.78125,19840900,76.4375,19840600,75.78125,19840900
1984-03-30,75.96875,19840900,76.625,19840600,75.96875,19840900
1984-04-02,75.4375,19840900,76.0625,19840600,75.4375,19840900
1984-04-03,75.40625,19840900,76.03125,19840600,75.40625,19840900
1984-04-04,75.09375,19840900,75.71875,19840600,75.09375,19840900
