index,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2000-03-02,,,,,,
2000-03-03,,20000900,98.71875,20000600,,20000900
2000-03-06,,20000900,98.78125,20000600,,20000900
2000-03-07,,20000900,98.6796875,20000600,,20000900
2000-03-08,,20000900,98.7890625,20000600,,20000900
2000-03-09,,20000900,98.7734375,20000600,,20000900
2000-03-10,,20000900,98.8203125,20000600,,20000900
2000-03-13,,20000900,98.734375,20000600,,20000900
2000-03-14,,20000900,98.7734375,20000600,,20000900
2000-03-15,,20000900,98.875,20000600,,20000900
2000-03-16,,20000900,98.875,20000600,,20000900
2000-03-17,,20000900,98.921875,20000600,,20000900
2000-03-20,,20000900,98.921875,20000600,,20000900
2000-03-21,,20000900,98.8984375,20000600,,20000900
2000-03-22,,20000900,98.90625,20000600,,20000900
2000-03-23,,20000900,98.9375,20000600,,20000900
2000-03-24,,20000900,98.90625,20000600,,20000900
2000-03-27,,20000900,98.703125,20000600,,20000900
2000-03-28,,20000900,98.6875,20000600,,20000900
2000-03-29,,20000900,98.7265625,20000600,,20000900
2000-03-30,,20000900,98.7734375,20000600,,20000900
2000-03-31,,20000900,98.9609375,20000600,,20000900
2000-04-03,,20000900,98.984375,20000600,,20000900
2000-04-04,,20000900,99.0625,20000600,,20000900
2000-04-05,,20000900,99.4375,20000600,,20000900
2000-04-06,,20000900,99.328125,20000600,,20000900
2000-04-07,,20000900,99.2265625,20000600,,20000900
2000-04-10,,20000900,99.25,20000600,,20000900
2000-04-11,,20000900,99.3671875,20000600,,20000900
2000-04-12,,20000900,99.2734375,20000600,,20000900
2000-04-13,,20000900,99.1875,20000600,,20000900
2000-04-14,,20000900,99.265625,20000600,,20000900
2000-04-17,,20000900,99.3828125,20000600,,20000900
2000-04-18,,20000900,99.328125,20000600,,20000900
2000-04-19,,20000900,99.328125,20000600,,20000900
2000-04-20,,20000900,99.3671875,20000600,,20000900
2000-04-21,,20000900,99.28125,20000600,,20000900
2000-04-24,,20000900,99.28125,20000600,,20000900
2000-04-25,,20000900,99.2734375,20000600,,20000900
2000-04-26,,20000900,99.0546875,20000600,,20000900
2000-04-27,,20000900,98.9921875,20000600,,20000900
2000-04-28,,20000900,98.703125,20000600,,20000900
2000-05-01,98.53125,20000900,98.6171875,20000600,98.53125,20000900
2000-05-02,98.6640625,20000900,98.6171875,20000600,98.6640625,20000900
2000-05-03,98.625,20000900,98.578125,20000600,98.625,20000900
2000-05-04,98.578125,20000900,98.546875,20000600,98.578125,20000900
2000-05-05,98.53125,20000900,98.5,20000600,98.53125,20000900
2000-05-08,98.375,20000900,98.375,20000600,98.375,20000900
2000-05-09,98.296875,20000900,98.328125,20000600,98.296875,20000900
2000-05-10,98.3203125,20000900,98.3515625,20000600,98.3203125,20000900
2000-05-11,98.3671875,20000900,98.4453125,20000600,98.3671875,20000900
2000-05-12,98.375,20000900,98.453125,20000600,98.375,20000900
2000-05-15,98.1796875,20000900,98.3046875,20000600,98.1796875,20000900
2000-05-16,98.234375,20000900,98.359375,20000600,98.234375,20000900
2000-05-17,98.2265625,20000900,98.3515625,20000600,98.2265625,20000900
2000-05-18,98.1875,20000900,98.328125,20000600,98.1875,20000900
2000-05-19,98.078125,20000900,98.234375,20000600,98.078125,20000900
2000-05-22,98.234375,20000900,98.390625,20000600,98.234375,20000900
2000-05-23,98.375,20000900,98.5,20000600,98.375,20000900
2000-05-24,98.3203125,20000900,98.4453125,20000600,98.3203125,20000900
2000-05-25,98.3125,20000900,98.4375,20000600,98.3125,20000900
2000-05-26,98.4453125,20000900,98.5703125,20000600,98.4453125,20000900
2000-05-29,98.5,20000900,98.640625,20000600,98.5,20000900
2000-05-30,98.5,20000900,98.640625,20000600,98.5,20000900
2000-05-31,98.359375,20000900,98.4921875,20000600,98.359375,20000900
2000-06-01,98.4375,20000900,98.5703125,20000600,98.4375,20000900
2000-06-02,98.4375,20000900,98.5703125,20000600,98.4375,20000900
2000-06-05,,20001200,98.8515625,20000900,,20001200
2000-06-06,,20001200,98.9140625,20000900,,20001200
2000-06-07,,20001200,98.890625,20000900,,20001200
2000-06-08,,20001200,98.8671875,20000900,,20001200
2000-06-09,,20001200,98.859375,20000900,,20001200
2000-06-12,,20001200,98.8046875,20000900,,20001200
2000-06-13,,20001200,98.8828125,20000900,,20001200
2000-06-14,,20001200,98.953125,20000900,,20001200
2000-06-15,,20001200,99.0703125,20000900,,20001200
2000-06-16,,20001200,99.0625,20000900,,20001200
2000-06-19,,20001200,99.2109375,20000900,,20001200
2000-06-20,,20001200,99.171875,20000900,,20001200
2000-06-21,,20001200,99.09375,20000900,,20001200
2000-06-22,,20001200,98.9453125,20000900,,20001200
2000-06-23,,20001200,98.953125,20000900,,20001200
2000-06-26,,20001200,98.8671875,20000900,,20001200
2000-06-27,,20001200,99.0078125,20000900,,20001200
2000-06-28,,20001200,98.984375,20000900,,20001200
2000-06-29,,20001200,98.9765625,20000900,,20001200
2000-06-30,,20001200,99.046875,20000900,,20001200
2000-07-03,,20001200,99.1875,20000900,,20001200
2000-07-04,,20001200,99.15625,20000900,,20001200
2000-07-05,,20001200,99.15625,20000900,,20001200
2000-07-06,,20001200,99.3515625,20000900,,20001200
2000-07-07,,20001200,99.265625,20000900,,20001200
2000-07-10,,20001200,99.3515625,20000900,,20001200
2000-07-11,,20001200,99.3359375,20000900,,20001200
2000-07-12,,20001200,99.328125,20000900,,20001200
2000-07-13,,20001200,99.28125,20000900,,20001200
2000-07-14,,20001200,99.3828125,20000900,,20001200
2000-07-17,,20001200,99.171875,20000900,,20001200
2000-07-18,,20001200,99.0703125,20000900,,20001200
2000-07-19,,20001200,99.0859375,20000900,,20001200
2000-07-20,,20001200,99.0703125,20000900,,20001200
2000-07-21,,20001200,99.34375,20000900,,20001200
2000-07-24,,20001200,99.34375,20000900,,20001200
2000-07-25,,20001200,99.2890625,20000900,,20001200
2000-07-26,,20001200,99.3125,20000900,,20001200
2000-07-27,,20001200,99.328125,20000900,,20001200
2000-07-28,,20001200,99.3828125,20000900,,20001200
2000-07-31,,20001200,99.3515625,20000900,,20001200
2000-08-01,,20001200,99.3515625,20000900,,20001200
2000-08-02,,20001200,99.4140625,20000900,,20001200
2000-08-03,99.421875,20001200,99.484375,20000900,99.421875,20001200
2000-08-04,99.4375,20001200,99.5,20000900,99.4375,20001200
2000-08-07,99.5859375,20001200,99.6484375,20000900,99.5859375,20001200
2000-08-08,99.5078125,20001200,99.5703125,20000900,99.5078125,20001200
2000-08-09,99.5703125,20001200,99.6328125,20000900,99.5703125,20001200
2000-08-10,99.546875,20001200,99.609375,20000900,99.546875,20001200
2000-08-11,99.59375,20001200,99.640625,20000900,99.59375,20001200
2000-08-14,99.4453125,20001200,99.4921875,20000900,99.4453125,20001200
2000-08-15,99.453125,20001200,99.5,20000900,99.453125,20001200
2000-08-16,99.3828125,20001200,99.4296875,20000900,99.3828125,20001200
2000-08-17,99.3828125,20001200,99.3984375,20000900,99.3828125,20001200
2000-08-18,99.40625,20001200,99.4140625,20000900,99.40625,20001200
2000-08-21,99.4765625,20001200,99.4609375,20000900,99.4765625,20001200
2000-08-22,99.4609375,20001200,99.453125,20000900,99.4609375,20001200
2000-08-23,99.4921875,20001200,99.4765625,20000900,99.4921875,20001200
2000-08-24,99.59375,20001200,99.5625,20000900,99.59375,20001200
2000-08-25,99.6484375,20001200,99.6015625,20000900,99.6484375,20001200
2000-08-28,99.6484375,20001200,99.6015625,20000900,99.6484375,20001200
2000-08-29,99.609375,20001200,,20000900,99.609375,20001200
2000-08-30,99.5390625,20001200,,20000900,99.5390625,20001200
2000-08-31,99.5625,20001200,99.453125,20000900,99.5625,20001200
2000-09-01,99.6484375,20010300,99.7421875,20001200,99.6484375,20010300
2000-09-04,99.6484375,20010300,99.7421875,20001200,99.6484375,20010300
2000-09-05,99.6484375,20010300,99.7421875,20001200,99.6484375,20010300
2000-09-06,99.6484375,20010300,99.7421875,20001200,99.6484375,20010300
2000-09-07,99.6484375,20010300,99.7421875,20001200,99.6484375,20010300
2000-09-08,,20010300,99.84375,20001200,,20010300
2000-09-11,99.6484375,20010300,99.8671875,20001200,99.6484375,20010300
2000-09-12,99.6484375,20010300,99.828125,20001200,99.6484375,20010300
2000-09-13,99.6484375,20010300,99.8203125,20001200,99.6484375,20010300
2000-09-14,99.6484375,20010300,99.921875,20001200,99.6484375,20010300
2000-09-15,99.6484375,20010300,99.8984375,20001200,99.6484375,20010300
2000-09-18,99.6484375,20010300,99.96875,20001200,99.6484375,20010300
2000-09-19,99.6484375,20010300,100.0390625,20001200,99.6484375,20010300
2000-09-20,99.6484375,20010300,100.0,20001200,99.6484375,20010300
2000-09-21,99.6484375,20010300,99.90625,20001200,99.6484375,20010300
2000-09-22,99.6484375,20010300,99.921875,20001200,99.6484375,20010300
2000-09-25,99.6484375,20010300,100.0,20001200,99.6484375,20010300
2000-09-26,99.6484375,20010300,99.953125,20001200,99.6484375,20010300
2000-09-27,99.6484375,20010300,100.0234375,20001200,99.6484375,20010300
2000-09-28,99.6484375,20010300,100.0234375,20001200,99.6484375,20010300
2000-09-29,99.6484375,20010300,99.9765625,20001200,99.6484375,20010300
2000-10-02,99.6484375,20010300,100.0078125,20001200,99.6484375,20010300
2000-10-03,99.6484375,20010300,100.0234375,20001200,99.6484375,20010300
2000-10-04,99.6484375,20010300,99.953125,20001200,99.6484375,20010300
2000-10-05,99.6484375,20010300,99.9140625,20001200,99.6484375,20010300
2000-10-06,99.6484375,20010300,99.953125,20001200,99.6484375,20010300
2000-10-09,99.6484375,20010300,99.96875,20001200,99.6484375,20010300
2000-10-10,99.6484375,20010300,99.96875,20001200,99.6484375,20010300
2000-10-11,99.6484375,20010300,100.0,20001200,99.6484375,20010300
2000-10-12,99.6484375,20010300,100.0703125,20001200,99.6484375,20010300
2000-10-13,99.6484375,20010300,100.25,20001200,99.6484375,20010300
2000-10-16,99.6484375,20010300,100.296875,20001200,99.6484375,20010300
2000-10-17,99.6484375,20010300,100.1953125,20001200,99.6484375,20010300
2000-10-18,99.6484375,20010300,100.3046875,20001200,99.6484375,20010300
2000-10-19,99.6484375,20010300,100.3046875,20001200,99.6484375,20010300
2000-10-20,99.6484375,20010300,100.2578125,20001200,99.6484375,20010300
2000-10-23,99.6484375,20010300,100.2734375,20001200,99.6484375,20010300
2000-10-24,99.6484375,20010300,100.3203125,20001200,99.6484375,20010300
2000-10-25,99.6484375,20010300,100.2578125,20001200,99.6484375,20010300
2000-10-26,99.6484375,20010300,100.1484375,20001200,99.6484375,20010300
2000-10-27,99.6484375,20010300,100.1171875,20001200,99.6484375,20010300
2000-10-30,99.6484375,20010300,100.0703125,20001200,99.6484375,20010300
2000-10-31,99.6484375,20010300,100.03125,20001200,99.6484375,20010300
2000-11-01,99.6484375,20010300,100.0625,20001200,99.6484375,20010300
2000-11-02,99.6484375,20010300,100.15625,20001200,99.6484375,20010300
2000-11-03,99.6484375,20010300,100.1640625,20001200,99.6484375,20010300
2000-11-06,99.6484375,20010300,100.0390625,20001200,99.6484375,20010300
2000-11-07,99.6484375,20010300,99.9765625,20001200,99.6484375,20010300
2000-11-08,99.6484375,20010300,99.9765625,20001200,99.6484375,20010300
2000-11-09,99.6484375,20010300,99.9765625,20001200,99.6484375,20010300
2000-11-10,99.6484375,20010300,100.0625,20001200,99.6484375,20010300
2000-11-13,99.6484375,20010300,100.0859375,20001200,99.6484375,20010300
2000-11-14,100.2578125,20010300,100.1484375,20001200,100.2578125,20010300
2000-11-15,100.265625,20010300,100.109375,20001200,100.265625,20010300
2000-11-16,100.28125,20010300,100.125,20001200,100.28125,20010300
2000-11-17,100.328125,20010300,100.1640625,20001200,100.328125,20010300
2000-11-20,100.328125,20010300,100.140625,20001200,100.328125,20010300
2000-11-21,100.3515625,20010300,100.171875,20001200,100.3515625,20010300
2000-11-22,100.34375,20010300,100.171875,20001200,100.34375,20010300
2000-11-23,100.484375,20010300,100.2890625,20001200,100.484375,20010300
2000-11-24,100.484375,20010300,100.2890625,20001200,100.484375,20010300
2000-11-27,100.3984375,20010300,100.203125,20001200,100.3984375,20010300
2000-11-28,100.40625,20010300,100.203125,20001200,100.40625,20010300
2000-11-29,100.515625,20010300,100.296875,20001200,100.515625,20010300
2000-11-30,99.6484375,20010600,100.6640625,20010300,99.6484375,20010600
2000-12-01,99.6484375,20010600,100.8359375,20010300,99.6484375,20010600
2000-12-04,99.6484375,20010600,100.734375,20010300,99.6484375,20010600
2000-12-05,99.6484375,20010600,100.8125,20010300,99.6484375,20010600
2000-12-06,99.6484375,20010600,101.0703125,20010300,99.6484375,20010600
2000-12-07,99.6484375,20010600,101.21875,20010300,99.6484375,20010600
2000-12-08,99.6484375,20010600,101.1796875,20010300,99.6484375,20010600
2000-12-11,99.6484375,20010600,101.09375,20010300,99.6484375,20010600
2000-12-12,99.6484375,20010600,101.0390625,20010300,99.6484375,20010600
2000-12-13,99.6484375,20010600,101.0390625,20010300,99.6484375,20010600
2000-12-14,101.5,20010600,101.15625,20010300,101.5,20010600
2000-12-15,101.5625,20010600,101.21875,20010300,101.5625,20010600
2000-12-18,101.6171875,20010600,101.2734375,20010300,101.6171875,20010600
2000-12-19,101.703125,20010600,101.359375,20010300,101.703125,20010600
2000-12-20,101.640625,20010600,101.296875,20010300,101.640625,20010600
2000-12-21,101.875,20010600,101.53125,20010300,101.875,20010600
2000-12-22,102.0546875,20010600,101.703125,20010300,102.0546875,20010600
2000-12-25,102.125,20010600,101.7734375,20010300,102.125,20010600
2000-12-26,102.125,20010600,101.7734375,20010300,102.125,20010600
2000-12-27,102.1015625,20010600,101.75,20010300,102.1015625,20010600
2000-12-28,101.9609375,20010600,101.609375,20010300,101.9609375,20010600
2000-12-29,101.875,20010600,101.5234375,20010300,101.875,20010600
2001-01-01,101.9296875,20010600,101.578125,20010300,101.9296875,20010600
2001-01-02,101.9296875,20010600,101.578125,20010300,101.9296875,20010600
2001-01-03,102.4140625,20010600,102.0625,20010300,102.4140625,20010600
2001-01-04,102.234375,20010600,101.8828125,20010300,102.234375,20010600
2001-01-05,102.546875,20010600,102.1953125,20010300,102.546875,20010600
2001-01-08,102.84375,20010600,102.4921875,20010300,102.84375,20010600
2001-01-09,102.96875,20010600,102.6171875,20010300,102.96875,20010600
2001-01-10,102.7109375,20010600,102.359375,20010300,102.7109375,20010600
2001-01-11,102.3984375,20010600,102.1484375,20010300,102.3984375,20010600
2001-01-12,102.3984375,20010600,102.1484375,20010300,102.3984375,20010600
2001-01-15,102.125,20010600,101.875,20010300,102.125,20010600
2001-01-16,102.125,20010600,101.875,20010300,102.125,20010600
2001-01-17,102.1640625,20010600,101.9140625,20010300,102.1640625,20010600
2001-01-18,102.1484375,20010600,102.0,20010300,102.1484375,20010600
2001-01-19,102.3203125,20010600,102.234375,20010300,102.3203125,20010600
2001-01-22,102.2421875,20010600,102.125,20010300,102.2421875,20010600
2001-01-23,102.2421875,20010600,102.1484375,20010300,102.2421875,20010600
2001-01-24,102.1171875,20010600,102.015625,20010300,102.1171875,20010600
2001-01-25,102.1015625,20010600,101.9375,20010300,102.1015625,20010600
2001-01-26,102.1171875,20010600,101.9765625,20010300,102.1171875,20010600
2001-01-29,102.1484375,20010600,102.125,20010300,102.1484375,20010600
2001-01-30,102.1484375,20010600,102.0,20010300,102.1484375,20010600
2001-01-31,102.2578125,20010600,102.171875,20010300,102.2578125,20010600
2001-02-01,102.4375,20010600,102.421875,20010300,102.4375,20010600
2001-02-02,102.4921875,20010600,102.3125,20010300,102.4921875,20010600
2001-02-05,102.3046875,20010600,102.375,20010300,102.3046875,20010600
2001-02-06,102.28125,20010600,102.15625,20010300,102.28125,20010600
2001-02-07,102.1953125,20010600,102.0625,20010300,102.1953125,20010600
2001-02-08,102.234375,20010600,102.171875,20010300,102.234375,20010600
2001-02-09,102.203125,20010600,102.0625,20010300,102.203125,20010600
2001-02-12,102.3203125,20010600,102.203125,20010300,102.3203125,20010600
2001-02-13,102.296875,20010600,102.171875,20010300,102.296875,20010600
2001-02-14,102.15625,20010600,102.0625,20010300,102.15625,20010600
2001-02-15,101.96875,20010600,101.8671875,20010300,101.96875,20010600
2001-02-16,101.875,20010600,101.78125,20010300,101.875,20010600
2001-02-19,102.125,20010600,,20010300,102.125,20010600
2001-02-20,102.125,20010600,,20010300,102.125,20010600
2001-02-21,102.125,20010600,102.046875,20010300,102.125,20010600
2001-02-22,102.140625,20010600,102.0703125,20010300,102.140625,20010600
2001-02-23,102.265625,20010600,102.2109375,20010300,102.265625,20010600
2001-02-26,102.4140625,20010600,102.328125,20010300,102.4140625,20010600
2001-02-27,102.546875,20010600,102.4609375,20010300,102.546875,20010600
2001-02-28,102.59375,20010600,102.4765625,20010300,102.59375,20010600
2001-03-01,99.6484375,20010900,102.6484375,20010600,99.6484375,20010900
2001-03-02,99.6484375,20010900,102.6484375,20010600,99.6484375,20010900
2001-03-05,99.6484375,20010900,102.5,20010600,99.6484375,20010900
2001-03-06,99.6484375,20010900,102.484375,20010600,99.6484375,20010900
2001-03-07,99.6484375,20010900,102.5234375,20010600,99.6484375,20010900
2001-03-08,99.6484375,20010900,102.6171875,20010600,99.6484375,20010900
2001-03-09,99.6484375,20010900,102.6484375,20010600,99.6484375,20010900
2001-03-12,99.6484375,20010900,102.5625,20010600,99.6484375,20010900
2001-03-13,99.6484375,20010900,102.6171875,20010600,99.6484375,20010900
2001-03-14,99.6484375,20010900,102.5859375,20010600,99.6484375,20010900
2001-03-15,99.6484375,20010900,102.8046875,20010600,99.6484375,20010900
2001-03-16,99.6484375,20010900,103.0,20010600,99.6484375,20010900
2001-03-19,99.6484375,20010900,102.9765625,20010600,99.6484375,20010900
2001-03-20,99.6484375,20010900,102.8125,20010600,99.6484375,20010900
2001-03-21,99.6484375,20010900,102.9453125,20010600,99.6484375,20010900
2001-03-22,99.6484375,20010900,102.9921875,20010600,99.6484375,20010900
2001-03-23,103.1796875,20010900,103.1171875,20010600,103.1796875,20010900
2001-03-26,103.046875,20010900,102.984375,20010600,103.046875,20010900
2001-03-27,102.9921875,20010900,102.9296875,20010600,102.9921875,20010900
2001-03-28,102.71875,20010900,102.65625,20010600,102.71875,20010900
2001-03-29,102.8046875,20010900,102.7421875,20010600,102.8046875,20010900
2001-03-30,102.9140625,20010900,102.8515625,20010600,102.9140625,20010900
2001-04-02,103.0546875,20010900,102.9921875,20010600,103.0546875,20010900
2001-04-03,103.015625,20010900,102.953125,20010600,103.015625,20010900
2001-04-04,103.1015625,20010900,103.0390625,20010600,103.1015625,20010900
2001-04-05,103.203125,20010900,103.140625,20010600,103.203125,20010900
2001-04-06,103.1328125,20010900,103.0703125,20010600,103.1328125,20010900
2001-04-09,103.296875,20010900,103.234375,20010600,103.296875,20010900
2001-04-10,103.265625,20010900,103.203125,20010600,103.265625,20010900
2001-04-11,103.03125,20010900,102.96875,20010600,103.03125,20010900
2001-04-12,102.8984375,20010900,102.828125,20010600,102.8984375,20010900
2001-04-13,102.796875,20010900,102.7265625,20010600,102.796875,20010900
2001-04-16,102.796875,20010900,102.7265625,20010600,102.796875,20010900
2001-04-17,102.546875,20010900,102.4765625,20010600,102.546875,20010900
2001-04-18,102.71875,20010900,102.6484375,20010600,102.71875,20010900
2001-04-19,103.0078125,20010900,102.9375,20010600,103.0078125,20010900
2001-04-20,102.625,20010900,102.7890625,20010600,102.625,20010900
2001-04-23,102.640625,20010900,102.859375,20010600,102.640625,20010900
2001-04-24,102.828125,20010900,103.046875,20010600,102.828125,20010900
2001-04-25,102.8359375,20010900,103.0546875,20010600,102.8359375,20010900
2001-04-26,102.6640625,20010900,102.8828125,20010600,102.6640625,20010900
2001-04-27,102.7578125,20010900,102.9765625,20010600,102.7578125,20010900
2001-04-30,102.5625,20010900,102.7578125,20010600,102.5625,20010900
2001-05-01,102.5546875,20010900,102.75,20010600,102.5546875,20010900
2001-05-02,102.625,20010900,102.8203125,20010600,102.625,20010900
2001-05-03,102.578125,20010900,102.765625,20010600,102.578125,20010900
2001-05-04,102.6328125,20010900,102.8203125,20010600,102.6328125,20010900
2001-05-07,102.765625,20010900,102.953125,20010600,102.765625,20010900
2001-05-08,102.8359375,20010900,103.0234375,20010600,102.8359375,20010900
2001-05-09,102.859375,20010900,103.046875,20010600,102.859375,20010900
2001-05-10,102.8984375,20010900,103.0859375,20010600,102.8984375,20010900
2001-05-11,102.765625,20010900,102.953125,20010600,102.765625,20010900
2001-05-14,102.4453125,20010900,102.6328125,20010600,102.4453125,20010900
2001-05-15,102.5390625,20010900,102.7578125,20010600,102.5390625,20010900
2001-05-16,102.546875,20010900,102.765625,20010600,102.546875,20010900
2001-05-17,102.5625,20010900,102.8125,20010600,102.5625,20010900
2001-05-18,102.4453125,20010900,102.6953125,20010600,102.4453125,20010900
2001-05-21,102.4140625,20010900,102.6328125,20010600,102.4140625,20010900
2001-05-22,102.34375,20010900,102.609375,20010600,102.34375,20010900
2001-05-23,102.40625,20010900,102.671875,20010600,102.40625,20010900
2001-05-24,102.4453125,20010900,102.71875,20010600,102.4453125,20010900
2001-05-25,102.296875,20010900,102.5859375,20010600,102.296875,20010900
2001-05-28,102.359375,20010900,102.640625,20010600,102.359375,20010900
2001-05-29,102.359375,20010900,102.640625,20010600,102.359375,20010900
2001-05-30,102.328125,20010900,102.6328125,20010600,102.328125,20010900
2001-05-31,102.3671875,20010900,102.6640625,20010600,102.3671875,20010900
2001-06-01,,20011200,102.34375,20010900,,20011200
2001-06-04,99.6484375,20011200,102.53125,20010900,99.6484375,20011200
2001-06-05,99.6484375,20011200,102.5390625,20010900,99.6484375,20011200
2001-06-06,99.6484375,20011200,102.71875,20010900,99.6484375,20011200
2001-06-07,99.6484375,20011200,102.703125,20010900,99.6484375,20011200
2001-06-08,99.6484375,20011200,102.703125,20010900,99.6484375,20011200
2001-06-11,99.6484375,20011200,102.6015625,20010900,99.6484375,20011200
2001-06-12,99.6484375,20011200,102.703125,20010900,99.6484375,20011200
2001-06-13,99.6484375,20011200,102.765625,20010900,99.6484375,20011200
2001-06-14,99.6484375,20011200,102.796875,20010900,99.6484375,20011200
2001-06-15,99.6484375,20011200,102.8984375,20010900,99.6484375,20011200
2001-06-18,99.6484375,20011200,102.953125,20010900,99.6484375,20011200
2001-06-19,99.6484375,20011200,103.03125,20010900,99.6484375,20011200
2001-06-20,99.6484375,20011200,103.0546875,20010900,99.6484375,20011200
2001-06-21,99.6484375,20011200,103.125,20010900,99.6484375,20011200
2001-06-22,99.6484375,20011200,103.109375,20010900,99.6484375,20011200
2001-06-25,99.6484375,20011200,103.2421875,20010900,99.6484375,20011200
2001-06-26,99.6484375,20011200,103.203125,20010900,99.6484375,20011200
2001-06-27,99.6484375,20011200,103.0546875,20010900,99.6484375,20011200
2001-06-28,99.6484375,20011200,102.8671875,20010900,99.6484375,20011200
2001-06-29,99.6484375,20011200,102.578125,20010900,99.6484375,20011200
2001-07-02,99.6484375,20011200,102.5703125,20010900,99.6484375,20011200
2001-07-03,99.6484375,20011200,102.7109375,20010900,99.6484375,20011200
2001-07-04,99.6484375,20011200,102.625,20010900,99.6484375,20011200
2001-07-05,99.6484375,20011200,102.625,20010900,99.6484375,20011200
2001-07-06,99.6484375,20011200,102.578125,20010900,99.6484375,20011200
2001-07-09,99.6484375,20011200,102.78125,20010900,99.6484375,20011200
2001-07-10,99.6484375,20011200,102.7890625,20010900,99.6484375,20011200
2001-07-11,99.6484375,20011200,102.921875,20010900,99.6484375,20011200
2001-07-12,99.6484375,20011200,102.921875,20010900,99.6484375,20011200
2001-07-13,99.6484375,20011200,102.953125,20010900,99.6484375,20011200
2001-07-16,99.6484375,20011200,102.8984375,20010900,99.6484375,20011200
2001-07-17,99.6484375,20011200,103.0,20010900,99.6484375,20011200
2001-07-18,99.6484375,20011200,102.96875,20010900,99.6484375,20011200
2001-07-19,99.6484375,20011200,103.2734375,20010900,99.6484375,20011200
2001-07-20,99.6484375,20011200,103.2109375,20010900,99.6484375,20011200
2001-07-23,99.6484375,20011200,103.2265625,20010900,99.6484375,20011200
2001-07-24,99.6484375,20011200,103.2265625,20010900,99.6484375,20011200
2001-07-25,99.6484375,20011200,103.2734375,20010900,99.6484375,20011200
2001-07-26,103.0,20011200,103.2109375,20010900,103.0,20011200
2001-07-27,103.125,20011200,103.3359375,20010900,103.125,20011200
2001-07-30,103.25,20011200,103.46875,20010900,103.25,20011200
2001-07-31,103.2734375,20011200,103.4921875,20010900,103.2734375,20011200
2001-08-01,103.3671875,20011200,103.5859375,20010900,103.3671875,20011200
2001-08-02,103.3203125,20011200,103.5390625,20010900,103.3203125,20011200
2001-08-03,103.1875,20011200,103.40625,20010900,103.1875,20011200
2001-08-06,,20011200,103.390625,20010900,,20011200
2001-08-07,103.125,20011200,103.46875,20010900,103.125,20011200
2001-08-08,103.09375,20011200,103.453125,20010900,103.09375,20011200
2001-08-09,103.328125,20011200,103.671875,20010900,103.328125,20011200
2001-08-10,103.3046875,20011200,103.6640625,20010900,103.3046875,20011200
2001-08-13,103.4140625,20011200,103.765625,20010900,103.4140625,20011200
2001-08-14,103.5234375,20011200,103.859375,20010900,103.5234375,20011200
2001-08-15,103.4375,20011200,103.7734375,20010900,103.4375,20011200
2001-08-16,103.296875,20011200,103.65625,20010900,103.296875,20011200
2001-08-17,103.3984375,20011200,103.75,20010900,103.3984375,20011200
2001-08-20,103.5625,20011200,103.8984375,20010900,103.5625,20011200
2001-08-21,103.390625,20011200,103.7421875,20010900,103.390625,20011200
2001-08-22,103.4296875,20011200,103.78125,20010900,103.4296875,20011200
2001-08-23,103.3828125,20011200,103.734375,20010900,103.3828125,20011200
2001-08-24,103.421875,20011200,103.78125,20010900,103.421875,20011200
2001-08-27,103.375,20011200,103.7265625,20010900,103.375,20011200
2001-08-28,103.3515625,20011200,103.6953125,20010900,103.3515625,20011200
2001-08-29,103.5234375,20011200,103.8515625,20010900,103.5234375,20011200
2001-08-30,103.6015625,20011200,103.9296875,20010900,103.6015625,20011200
2001-08-31,,20020300,103.75,20011200,,20020300
2001-09-03,,20020300,103.6875,20011200,,20020300
2001-09-04,,20020300,103.6875,20011200,,20020300
2001-09-05,,20020300,103.34375,20011200,,20020300
2001-09-06,,20020300,103.3828125,20011200,,20020300
2001-09-07,,20020300,103.65625,20011200,,20020300
2001-09-10,,20020300,103.875,20011200,,20020300
2001-09-11,,20020300,103.90625,20011200,,20020300
2001-09-12,,20020300,104.46875,20011200,,20020300
2001-09-13,,20020300,104.46875,20011200,,20020300
2001-09-14,,20020300,105.046875,20011200,,20020300
2001-09-17,,20020300,105.171875,20011200,,20020300
2001-09-18,,20020300,105.03125,20011200,,20020300
2001-09-19,,20020300,105.0,20011200,,20020300
2001-09-20,,20020300,105.1640625,20011200,,20020300
2001-09-21,,20020300,105.0234375,20011200,,20020300
2001-09-24,,20020300,105.0,20011200,,20020300
2001-09-25,,20020300,104.9375,20011200,,20020300
2001-09-26,,20020300,105.078125,20011200,,20020300
2001-09-27,,20020300,105.1796875,20011200,,20020300
2001-09-28,,20020300,105.2578125,20011200,,20020300
2001-10-01,,20020300,105.1328125,20011200,,20020300
2001-10-02,,20020300,105.1875,20011200,,20020300
2001-10-03,,20020300,105.3125,20011200,,20020300
2001-10-04,,20020300,105.296875,20011200,,20020300
2001-10-05,,20020300,105.3125,20011200,,20020300
2001-10-08,,20020300,105.40625,20011200,,20020300
2001-10-09,,20020300,105.40625,20011200,,20020300
2001-10-10,,20020300,105.34375,20011200,,20020300
2001-10-11,,20020300,105.2734375,20011200,,20020300
2001-10-12,,20020300,105.1015625,20011200,,20020300
2001-10-15,,20020300,105.234375,20011200,,20020300
2001-10-16,,20020300,105.3203125,20011200,,20020300
