index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2009-03-04,42.05,43.7,20090600,20090500
2009-03-05,39.8,40.55,20090600,20090500
2009-03-06,40.2,41.75,20090600,20090500
2009-03-09,40.1,41.4,20090600,20090500
2009-03-10,40.35,41.8,20090600,20090500
2009-03-11,37.9,38.95,20090600,20090500
2009-03-12,37.85,39.05,20090600,20090500
2009-03-13,37.05,37.45,20090700,20090600
2009-03-16,37.3,38.2,20090700,20090600
2009-03-17,37.8,38.7,20090700,20090600
2009-03-18,37.45,38.2,20090700,20090600
2009-03-19,37.9,38.45,20090700,20090600
2009-03-20,39.5,40.2,20090700,20090600
2009-03-23,41.55,42.5,20090700,20090600
2009-03-24,39.55,40.55,20090700,20090600
2009-03-25,40.05,40.95,20090700,20090600
2009-03-26,39.9,40.5,20090700,20090600
2009-03-27,39.25,39.8,20090700,20090600
2009-03-30,40.2,40.8,20090700,20090600
2009-03-31,41.8,42.7,20090700,20090600
2009-04-01,41.75,42.75,20090700,20090600
2009-04-02,41.2,42.0,20090700,20090600
2009-04-03,41.25,41.85,20090700,20090600
2009-04-06,40.85,41.25,20090700,20090600
2009-04-07,41.3,41.65,20090700,20090600
2009-04-08,41.55,42.0,20090700,20090600
2009-04-09,40.95,41.15,20090700,20090600
2009-04-10,39.75,39.7,20090700,20090600
2009-04-13,39.75,39.7,20090700,20090600
2009-04-14,39.15,39.65,20090800,20090700
2009-04-15,39.1,39.6,20090800,20090700
2009-04-16,38.55,38.9,20090800,20090700
2009-04-17,37.5,37.65,20090800,20090700
2009-04-20,36.7,36.85,20090800,20090700
2009-04-21,38.15,38.75,20090800,20090700
2009-04-22,37.3,37.7,20090800,20090700
2009-04-23,37.8,38.05,20090800,20090700
2009-04-24,37.15,37.45,20090800,20090700
2009-04-27,37.4,37.65,20090800,20090700
2009-04-28,38.1,38.4,20090800,20090700
2009-04-29,37.65,38.05,20090800,20090700
2009-04-30,36.55,36.7,20090800,20090700
2009-05-01,36.65,37.0,20090800,20090700
2009-05-04,36.15,36.45,20090800,20090700
2009-05-05,34.6,34.75,20090800,20090700
2009-05-06,34.75,34.95,20090800,20090700
2009-05-07,33.75,33.8,20090800,20090700
2009-05-08,34.0,34.05,20090800,20090700
2009-05-11,32.95,32.75,20090800,20090700
2009-05-12,33.15,33.2,20090800,20090700
2009-05-13,33.4,33.05,20090900,20090800
2009-05-14,34.0,33.9,20090900,20090800
2009-05-15,32.85,32.65,20090900,20090800
2009-05-18,33.4,33.2,20090900,20090800
2009-05-19,31.15,30.85,20090900,20090800
2009-05-20,31.2,30.9,20090900,20090800
2009-05-21,31.55,31.3,20090900,20090800
2009-05-22,32.3,32.35,20090900,20090800
2009-05-25,32.4,32.4,20090900,20090800
2009-05-26,32.4,32.4,20090900,20090800
2009-05-27,31.55,31.4,20090900,20090800
2009-05-28,32.05,32.1,20090900,20090800
2009-05-29,31.9,31.5,20090900,20090800
2009-06-01,31.55,31.1,20090900,20090800
2009-06-02,30.75,30.4,20090900,20090800
2009-06-03,30.95,30.5,20090900,20090800
2009-06-04,32.1,31.95,20090900,20090800
2009-06-05,31.85,31.75,20090900,20090800
2009-06-08,31.85,31.7,20090900,20090800
2009-06-09,31.75,31.7,20090900,20090800
2009-06-10,31.15,30.95,20090900,20090800
2009-06-11,31.45,31.3,20090900,20090800
2009-06-12,31.0,30.9,20091000,20090900
2009-06-15,30.5,30.45,20091000,20090900
2009-06-16,31.3,31.25,20091000,20090900
2009-06-17,31.95,32.05,20091000,20090900
2009-06-18,31.95,32.0,20091000,20090900
2009-06-19,31.85,31.9,20091000,20090900
2009-06-22,31.75,31.7,20091000,20090900
2009-06-23,32.55,32.6,20091000,20090900
2009-06-24,32.3,32.3,20091000,20090900
2009-06-25,31.5,31.6,20091000,20090900
2009-06-26,30.8,30.85,20091000,20090900
2009-06-29,30.55,30.5,20091000,20090900
2009-06-30,29.95,29.7,20091000,20090900
2009-07-01,30.05,30.0,20091000,20090900
2009-07-02,29.9,29.8,20091000,20090900
2009-07-03,31.0,31.1,20091000,20090900
2009-07-06,31.0,31.1,20091000,20090900
2009-07-07,30.95,31.05,20091000,20090900
2009-07-08,31.8,31.9,20091000,20090900
2009-07-09,32.0,32.3,20091000,20090900
2009-07-10,32.0,32.25,20091000,20090900
2009-07-13,32.35,32.5,20091000,20090900
2009-07-14,31.1,31.75,20091100,20091000
2009-07-15,30.95,31.35,20091100,20091000
2009-07-16,30.2,30.65,20091100,20091000
2009-07-17,29.9,30.35,20091100,20091000
2009-07-20,30.15,30.4,20091100,20091000
2009-07-21,29.35,29.6,20091100,20091000
2009-07-22,29.15,29.45,20091100,20091000
2009-07-23,28.9,29.3,20091100,20091000
2009-07-24,28.75,28.9,20091100,20091000
2009-07-27,28.65,29.0,20091100,20091000
2009-07-28,29.0,29.3,20091100,20091000
2009-07-29,29.7,30.0,20091100,20091000
2009-07-30,29.8,30.35,20091100,20091000
2009-07-31,29.4,29.9,20091100,20091000
2009-08-03,29.7,30.0,20091100,20091000
2009-08-04,29.3,29.6,20091100,20091000
2009-08-05,29.15,29.5,20091100,20091000
2009-08-06,29.05,29.4,20091100,20091000
2009-08-07,29.35,29.7,20091100,20091000
2009-08-10,28.75,29.05,20091100,20091000
2009-08-11,28.8,29.1,20091100,20091000
2009-08-12,29.2,29.5,20091100,20091000
2009-08-13,28.35,29.05,20091200,20091100
2009-08-14,28.25,28.8,20091200,20091100
2009-08-17,28.25,28.7,20091200,20091100
2009-08-18,29.7,30.4,20091200,20091100
2009-08-19,29.4,30.1,20091200,20091100
2009-08-20,29.35,30.05,20091200,20091100
2009-08-21,29.2,29.75,20091200,20091100
2009-08-24,29.05,29.65,20091200,20091100
2009-08-25,28.9,29.55,20091200,20091100
2009-08-26,29.1,29.8,20091200,20091100
2009-08-27,29.3,30.05,20091200,20091100
2009-08-28,29.2,29.95,20091200,20091100
2009-08-31,29.3,30.1,20091200,20091100
2009-09-01,29.55,30.25,20091200,20091100
2009-09-02,30.3,31.2,20091200,20091100
2009-09-03,30.7,31.7,20091200,20091100
2009-09-04,29.75,30.5,20091200,20091100
2009-09-07,29.15,29.9,20091200,20091100
2009-09-08,29.15,29.9,20091200,20091100
2009-09-09,28.75,29.25,20091200,20091100
2009-09-10,28.35,28.8,20091200,20091100
2009-09-11,27.75,28.05,20091200,20091100
2009-09-14,28.7,27.95,20100100,20091200
2009-09-15,28.4,27.8,20100100,20091200
2009-09-16,28.4,27.8,20100100,20091200
2009-09-17,28.05,27.35,20100100,20091200
2009-09-18,28.3,27.5,20100100,20091200
2009-09-21,28.55,27.95,20100100,20091200
2009-09-22,28.65,28.05,20100100,20091200
2009-09-23,28.55,27.8,20100100,20091200
2009-09-24,28.3,27.85,20100100,20091200
2009-09-25,28.8,28.35,20100100,20091200
2009-09-28,28.85,28.35,20100100,20091200
2009-09-29,28.45,27.8,20100100,20091200
2009-09-30,28.5,27.85,20100100,20091200
2009-10-01,28.65,28.1,20100100,20091200
2009-10-02,29.35,28.85,20100100,20091200
2009-10-05,29.35,29.0,20100100,20091200
2009-10-06,28.8,28.35,20100100,20091200
2009-10-07,28.25,27.75,20100100,20091200
2009-10-08,28.05,27.65,20100100,20091200
2009-10-09,27.8,27.3,20100100,20091200
2009-10-12,27.55,27.05,20100100,20091200
2009-10-13,27.15,26.55,20100100,20091200
2009-10-14,27.5,27.1,20100200,20100100
2009-10-15,27.45,27.1,20100200,20100100
2009-10-16,27.1,26.55,20100200,20100100
2009-10-19,27.35,26.8,20100200,20100100
2009-10-20,27.05,26.4,20100200,20100100
2009-10-21,27.0,26.4,20100200,20100100
2009-10-22,27.05,26.35,20100200,20100100
2009-10-23,26.6,25.95,20100200,20100100
2009-10-26,26.9,26.15,20100200,20100100
2009-10-27,27.3,26.7,20100200,20100100
2009-10-28,27.2,26.6,20100200,20100100
2009-10-29,27.95,27.6,20100200,20100100
2009-10-30,27.15,26.6,20100200,20100100
2009-11-02,28.25,27.95,20100200,20100100
2009-11-03,28.4,28.2,20100200,20100100
2009-11-04,28.65,28.45,20100200,20100100
2009-11-05,28.25,28.05,20100200,20100100
2009-11-06,27.95,27.6,20100200,20100100
2009-11-09,27.65,27.0,20100200,20100100
2009-11-10,26.95,26.15,20100200,20100100
2009-11-11,27.2,26.5,20100200,20100100
2009-11-12,27.45,27.5,20100300,20100200
2009-11-13,27.95,28.0,20100300,20100200
2009-11-16,27.75,27.8,20100300,20100200
2009-11-17,27.55,27.6,20100300,20100200
2009-11-18,27.7,27.7,20100300,20100200
2009-11-19,27.7,27.65,20100300,20100200
2009-11-20,28.05,28.0,20100300,20100200
2009-11-23,27.95,27.8,20100300,20100200
2009-11-24,27.5,27.2,20100300,20100200
2009-11-25,27.45,27.15,20100300,20100200
2009-11-26,27.35,27.0,20100300,20100200
2009-11-27,27.35,27.0,20100300,20100200
2009-11-30,28.35,28.2,20100300,20100200
2009-12-01,28.35,28.15,20100300,20100200
2009-12-02,27.75,27.6,20100300,20100200
2009-12-03,27.85,27.7,20100300,20100200
2009-12-04,27.85,27.7,20100300,20100200
2009-12-07,27.8,27.7,20100300,20100200
2009-12-08,27.8,27.65,20100300,20100200
2009-12-09,28.35,28.15,20100300,20100200
2009-12-10,28.3,28.0,20100300,20100200
2009-12-11,28.25,27.9,20100300,20100200
2009-12-14,28.05,27.6,20100300,20100200
2009-12-15,28.25,28.0,20100400,20100300
2009-12-16,27.9,27.65,20100400,20100300
2009-12-17,27.5,27.2,20100400,20100300
2009-12-18,27.8,27.35,20100400,20100300
2009-12-21,27.4,27.0,20100400,20100300
2009-12-22,26.6,26.2,20100400,20100300
2009-12-23,26.1,25.6,20100400,20100300
2009-12-24,26.0,25.45,20100400,20100300
2009-12-25,25.8,25.25,20100400,20100300
2009-12-28,25.8,25.25,20100400,20100300
2009-12-29,25.65,25.15,20100400,20100300
2009-12-30,25.6,25.2,20100400,20100300
2009-12-31,25.9,25.6,20100400,20100300
2010-01-01,26.3,26.0,20100400,20100300
2010-01-04,26.3,26.0,20100400,20100300
2010-01-05,25.75,25.25,20100400,20100300
2010-01-06,25.45,24.85,20100400,20100300
2010-01-07,24.95,24.2,20100400,20100300
2010-01-08,24.75,23.85,20100400,20100300
2010-01-11,24.4,23.4,20100400,20100300
2010-01-12,24.15,23.25,20100400,20100300
2010-01-13,24.45,24.25,20100500,20100400
2010-01-14,24.4,24.15,20100500,20100400
2010-01-15,23.95,23.65,20100500,20100400
2010-01-18,24.3,24.05,20100500,20100400
2010-01-19,24.3,24.05,20100500,20100400
2010-01-20,23.8,23.55,20100500,20100400
2010-01-21,23.8,23.6,20100500,20100400
2010-01-22,24.5,24.55,20100500,20100400
2010-01-25,25.4,25.35,20100500,20100400
2010-01-26,25.05,25.05,20100500,20100400
2010-01-27,25.4,25.45,20100500,20100400
2010-01-28,25.1,25.05,20100500,20100400
2010-01-29,25.15,25.15,20100500,20100400
2010-02-01,25.5,25.5,20100500,20100400
2010-02-02,25.05,24.95,20100500,20100400
2010-02-03,24.65,24.4,20100500,20100400
2010-02-04,24.8,24.45,20100500,20100400
2010-02-05,26.05,26.0,20100500,20100400
2010-02-08,26.2,26.15,20100500,20100400
2010-02-09,26.2,26.3,20100500,20100400
2010-02-10,26.15,26.05,20100600,20100500
2010-02-11,26.1,26.15,20100600,20100500
2010-02-12,25.85,25.8,20100600,20100500
2010-02-15,25.95,26.0,20100600,20100500
2010-02-16,25.95,26.0,20100600,20100500
2010-02-17,25.2,25.15,20100600,20100500
2010-02-18,24.95,24.85,20100600,20100500
2010-02-19,24.7,24.5,20100600,20100500
2010-02-22,24.35,24.1,20100600,20100500
2010-02-23,24.0,23.75,20100600,20100500
2010-02-24,24.3,24.25,20100600,20100500
2010-02-25,24.05,23.9,20100600,20100500
2010-02-26,24.1,23.95,20100600,20100500
2010-03-01,23.95,23.8,20100600,20100500
2010-03-02,23.85,23.65,20100600,20100500
2010-03-03,23.75,23.45,20100600,20100500
2010-03-04,23.45,23.25,20100600,20100500
2010-03-05,23.6,23.25,20100600,20100500
2010-03-08,23.05,22.6,20100600,20100500
2010-03-09,22.95,22.45,20100600,20100500
2010-03-10,23.0,22.45,20100600,20100500
2010-03-11,23.3,22.65,20100600,20100500
2010-03-12,23.4,22.8,20100600,20100500
2010-03-15,23.55,23.25,20100700,20100600
2010-03-16,23.65,23.35,20100700,20100600
2010-03-17,23.3,23.0,20100700,20100600
2010-03-18,23.05,22.65,20100700,20100600
2010-03-19,23.0,22.45,20100700,20100600
2010-03-22,23.25,22.7,20100700,20100600
2010-03-23,23.15,22.55,20100700,20100600
2010-03-24,23.0,22.35,20100700,20100600
2010-03-25,23.25,22.6,20100700,20100600
2010-03-26,23.4,22.9,20100700,20100600
2010-03-29,23.35,22.7,20100700,20100600
2010-03-30,23.1,22.35,20100700,20100600
2010-03-31,23.05,22.15,20100700,20100600
2010-04-01,23.0,22.2,20100700,20100600
2010-04-02,23.05,22.25,20100700,20100600
2010-04-05,23.05,22.25,20100700,20100600
2010-04-06,22.5,21.6,20100700,20100600
2010-04-07,22.2,21.2,20100700,20100600
2010-04-08,22.4,21.4,20100700,20100600
2010-04-09,22.3,21.2,20100700,20100600
2010-04-12,22.2,21.15,20100700,20100600
2010-04-13,22.6,22.2,20100800,20100700
2010-04-14,22.65,22.25,20100800,20100700
2010-04-15,22.45,22.05,20100800,20100700
2010-04-16,22.5,22.0,20100800,20100700
2010-04-19,23.0,22.55,20100800,20100700
2010-04-20,22.9,22.4,20100800,20100700
2010-04-21,22.65,21.9,20100800,20100700
2010-04-22,22.95,22.15,20100800,20100700
2010-04-23,23.1,22.25,20100800,20100700
2010-04-26,23.05,22.25,20100800,20100700
2010-04-27,23.25,22.45,20100800,20100700
2010-04-28,24.35,23.65,20100800,20100700
2010-04-29,24.2,23.5,20100800,20100700
2010-04-30,23.85,23.05,20100800,20100700
2010-05-03,24.8,24.1,20100800,20100700
2010-05-04,24.6,23.9,20100800,20100700
2010-05-05,26.1,25.6,20100800,20100700
2010-05-06,26.85,26.4,20100800,20100700
2010-05-07,29.3,29.3,20100800,20100700
2010-05-10,30.75,30.9,20100800,20100700
2010-05-11,27.9,27.85,20100800,20100700
2010-05-12,27.8,27.6,20100800,20100700
2010-05-13,27.5,26.7,20100900,20100800
2010-05-14,27.6,26.8,20100900,20100800
2010-05-17,29.15,28.4,20100900,20100800
2010-05-18,29.6,28.9,20100900,20100800
2010-05-19,30.9,30.45,20100900,20100800
2010-05-20,31.75,31.15,20100900,20100800
2010-05-21,34.3,34.0,20100900,20100800
2010-05-24,34.35,34.1,20100900,20100800
2010-05-25,34.05,33.65,20100900,20100800
2010-05-26,33.35,32.7,20100900,20100800
2010-05-27,33.05,32.15,20100900,20100800
2010-05-28,31.35,30.35,20100900,20100800
2010-05-31,31.6,30.55,20100900,20100800
2010-06-01,31.6,30.55,20100900,20100800
2010-06-02,32.5,31.8,20100900,20100800
2010-06-03,31.5,30.6,20100900,20100800
2010-06-04,31.3,30.35,20100900,20100800
2010-06-07,32.85,32.25,20100900,20100800
2010-06-08,33.45,33.15,20100900,20100800
2010-06-09,32.8,32.2,20100900,20100800
2010-06-10,33.0,32.65,20100900,20100800
2010-06-11,32.0,31.3,20100900,20100800
2010-06-14,31.8,31.7,20101000,20100900
2010-06-15,31.6,31.4,20101000,20100900
2010-06-16,30.45,30.25,20101000,20100900
2010-06-17,30.2,30.0,20101000,20100900
2010-06-18,29.95,29.7,20101000,20100900
2010-06-21,29.55,29.3,20101000,20100900
2010-06-22,29.65,29.5,20101000,20100900
2010-06-23,30.4,30.3,20101000,20100900
2010-06-24,30.85,30.7,20101000,20100900
2010-06-25,31.9,31.85,20101000,20100900
2010-06-28,31.95,31.75,20101000,20100900
2010-06-29,32.5,32.45,20101000,20100900
2010-06-30,34.75,34.75,20101000,20100900
2010-07-01,35.3,35.15,20101000,20100900
2010-07-02,35.35,35.3,20101000,20100900
2010-07-05,35.15,34.95,20101000,20100900
2010-07-06,35.15,34.95,20101000,20100900
2010-07-07,34.55,34.05,20101000,20100900
2010-07-08,33.1,32.35,20101000,20100900
2010-07-09,32.6,31.8,20101000,20100900
2010-07-12,32.15,31.2,20101000,20100900
2010-07-13,31.95,30.9,20101000,20100900
2010-07-14,31.45,31.45,20101100,20101000
2010-07-15,32.0,32.1,20101100,20101000
2010-07-16,32.45,32.4,20101100,20101000
2010-07-19,33.7,33.75,20101100,20101000
2010-07-20,33.45,33.5,20101100,20101000
2010-07-21,32.45,32.4,20101100,20101000
2010-07-22,32.55,32.55,20101100,20101000
2010-07-23,31.45,31.4,20101100,20101000
2010-07-26,31.2,31.0,20101100,20101000
2010-07-27,30.3,30.2,20101100,20101000
2010-07-28,30.2,29.9,20101100,20101000
2010-07-29,29.9,29.8,20101100,20101000
2010-07-30,30.05,29.9,20101100,20101000
2010-08-02,29.8,29.75,20101100,20101000
2010-08-03,28.8,28.45,20101100,20101000
2010-08-04,29.0,28.75,20101100,20101000
2010-08-05,28.95,28.75,20101100,20101000
2010-08-06,29.2,29.1,20101100,20101000
2010-08-09,29.35,29.2,20101100,20101000
2010-08-10,29.1,29.0,20101100,20101000
2010-08-11,29.45,29.3,20101100,20101000
2010-08-12,30.85,30.85,20101100,20101000
2010-08-13,30.7,31.15,20101200,20101100
2010-08-16,31.25,31.8,20101200,20101100
2010-08-17,31.05,31.55,20101200,20101100
2010-08-18,30.8,31.1,20101200,20101100
2010-08-19,31.1,31.35,20101200,20101100
2010-08-20,31.7,32.2,20101200,20101100
2010-08-23,31.75,32.25,20101200,20101100
2010-08-24,31.95,32.15,20101200,20101100
2010-08-25,32.6,32.95,20101200,20101100
2010-08-26,32.05,32.35,20101200,20101100
2010-08-27,32.4,32.75,20101200,20101100
2010-08-30,31.05,31.3,20101200,20101100
2010-08-31,31.75,32.15,20101200,20101100
2010-09-01,31.7,32.05,20101200,20101100
2010-09-02,30.65,30.75,20101200,20101100
2010-09-03,30.25,30.05,20101200,20101100
2010-09-06,29.4,29.05,20101200,20101100
2010-09-07,29.4,29.05,20101200,20101100
2010-09-08,29.9,29.6,20101200,20101100
2010-09-09,29.45,29.1,20101200,20101100
2010-09-10,29.1,28.85,20101200,20101100
2010-09-13,28.9,28.55,20101200,20101100
2010-09-14,30.65,28.25,20110100,20101200
2010-09-15,30.45,28.4,20110100,20101200
2010-09-16,30.2,28.3,20110100,20101200
2010-09-17,30.3,28.45,20110100,20101200
2010-09-20,30.45,28.7,20110100,20101200
2010-09-21,30.1,28.4,20110100,20101200
2010-09-22,30.05,28.4,20110100,20101200
2010-09-23,30.35,28.7,20110100,20101200
2010-09-24,31.0,29.3,20110100,20101200
2010-09-27,30.25,28.35,20110100,20101200
2010-09-28,30.15,28.3,20110100,20101200
2010-09-29,30.1,28.3,20110100,20101200
2010-09-30,30.4,28.7,20110100,20101200
2010-10-01,30.85,29.3,20110100,20101200
2010-10-04,30.5,29.0,20110100,20101200
2010-10-05,30.8,29.4,20110100,20101200
2010-10-06,30.05,28.5,20110100,20101200
2010-10-07,30.1,28.4,20110100,20101200
2010-10-08,30.05,28.35,20110100,20101200
2010-10-11,29.55,27.55,20110100,20101200
2010-10-12,29.1,27.05,20110100,20101200
2010-10-13,29.5,28.65,20110200,20110100
2010-10-14,28.8,27.9,20110200,20110100
2010-10-15,29.2,28.35,20110200,20110100
2010-10-18,28.95,28.15,20110200,20110100
2010-10-19,28.65,27.8,20110200,20110100
2010-10-20,29.05,28.25,20110200,20110100
2010-10-21,28.4,27.4,20110200,20110100
2010-10-22,27.95,27.0,20110200,20110100
2010-10-25,27.35,26.25,20110200,20110100
2010-10-26,27.0,25.9,20110200,20110100
2010-10-27,27.05,26.1,20110200,20110100
2010-10-28,27.15,26.3,20110200,20110100
2010-10-29,27.1,26.45,20110200,20110100
2010-11-01,26.9,26.4,20110200,20110100
2010-11-02,26.9,26.6,20110200,20110100
2010-11-03,26.65,26.35,20110200,20110100
2010-11-04,25.75,25.35,20110200,20110100
2010-11-05,24.55,23.95,20110200,20110100
2010-11-08,24.65,23.75,20110200,20110100
2010-11-09,24.8,23.9,20110200,20110100
2010-11-10,25.0,24.1,20110200,20110100
2010-11-11,24.95,24.0,20110200,20110100
2010-11-12,26.25,25.4,20110300,20110200
2010-11-15,27.1,26.3,20110300,20110200
2010-11-16,26.75,26.0,20110300,20110200
2010-11-17,27.45,26.7,20110300,20110200
2010-11-18,27.1,26.3,20110300,20110200
2010-11-19,26.35,25.5,20110300,20110200
2010-11-22,26.2,25.35,20110300,20110200
2010-11-23,25.9,24.75,20110300,20110200
2010-11-24,26.5,25.55,20110300,20110200
2010-11-25,26.05,25.05,20110300,20110200
2010-11-26,26.05,25.05,20110300,20110200
2010-11-29,26.85,25.95,20110300,20110200
2010-11-30,26.95,26.1,20110300,20110200
2010-12-01,27.8,27.05,20110300,20110200
2010-12-02,27.2,26.35,20110300,20110200
2010-12-03,25.95,24.8,20110300,20110200
2010-12-06,25.25,24.1,20110300,20110200
2010-12-07,25.0,23.7,20110300,20110200
2010-12-08,24.9,23.55,20110300,20110200
2010-12-09,24.3,22.9,20110300,20110200
2010-12-10,23.9,22.25,20110300,20110200
2010-12-13,23.4,21.75,20110300,20110200
2010-12-14,24.25,23.5,20110400,20110300
2010-12-15,24.3,23.55,20110400,20110300
2010-12-16,24.45,23.75,20110400,20110300
2010-12-17,24.25,23.5,20110400,20110300
2010-12-20,24.2,23.45,20110400,20110300
2010-12-21,24.05,23.15,20110400,20110300
2010-12-22,23.9,22.95,20110400,20110300
2010-12-23,23.8,22.95,20110400,20110300
2010-12-24,24.1,23.25,20110400,20110300
2010-12-27,24.1,23.25,20110400,20110300
2010-12-28,24.55,23.8,20110400,20110300
2010-12-29,24.75,23.9,20110400,20110300
2010-12-30,24.6,23.8,20110400,20110300
2010-12-31,24.7,23.9,20110400,20110300
2011-01-03,24.8,23.75,20110400,20110300
2011-01-04,24.3,23.45,20110400,20110300
2011-01-05,24.15,23.3,20110400,20110300
2011-01-06,23.75,22.85,20110400,20110300
2011-01-07,23.75,22.8,20110400,20110300
2011-01-10,23.8,22.85,20110400,20110300
2011-01-11,23.7,22.8,20110400,20110300
2011-01-12,23.4,22.4,20110400,20110300
2011-01-13,23.65,22.7,20110500,20110400
2011-01-14,23.55,22.65,20110500,20110400
2011-01-17,22.95,22.0,20110500,20110400
2011-01-18,22.95,22.0,20110500,20110400
2011-01-19,22.5,21.55,20110500,20110400
2011-01-20,23.05,22.2,20110500,20110400
2011-01-21,22.95,22.1,20110500,20110400
2011-01-24,23.0,22.2,20110500,20110400
2011-01-25,22.65,21.85,20110500,20110400
2011-01-26,22.45,21.6,20110500,20110400
2011-01-27,21.85,21.0,20110500,20110400
2011-01-28,21.55,20.7,20110500,20110400
2011-01-31,22.6,21.75,20110500,20110400
2011-02-01,22.2,21.5,20110500,20110400
2011-02-02,21.35,20.6,20110500,20110400
2011-02-03,21.3,20.55,20110500,20110400
2011-02-04,21.2,20.45,20110500,20110400
2011-02-07,20.8,20.05,20110500,20110400
2011-02-08,20.4,19.6,20110500,20110400
2011-02-09,20.05,19.35,20110500,20110400
2011-02-10,20.8,20.05,20110600,20110500
2011-02-11,20.6,19.95,20110600,20110500
2011-02-14,20.45,19.85,20110600,20110500
2011-02-15,20.4,19.75,20110600,20110500
2011-02-16,20.55,19.9,20110600,20110500
2011-02-17,20.7,20.15,20110600,20110500
2011-02-18,21.1,20.5,20110600,20110500
2011-02-21,21.45,20.8,20110600,20110500
2011-02-22,21.45,20.8,20110600,20110500
2011-02-23,22.75,22.3,20110600,20110500
2011-02-24,23.4,23.1,20110600,20110500
2011-02-25,23.3,23.0,20110600,20110500
2011-02-28,22.55,22.05,20110600,20110500
2011-03-01,22.0,21.45,20110600,20110500
2011-03-02,22.9,22.5,20110600,20110500
2011-03-03,22.85,22.4,20110600,20110500
2011-03-04,22.1,21.65,20110600,20110500
2011-03-07,22.5,22.05,20110600,20110500
2011-03-08,23.0,22.6,20110600,20110500
2011-03-09,22.85,22.4,20110600,20110500
2011-03-10,23.1,22.65,20110600,20110500
2011-03-11,23.8,23.35,20110600,20110500
2011-03-14,23.3,22.9,20110600,20110500
2011-03-15,24.25,23.55,20110700,20110600
2011-03-16,24.75,24.15,20110700,20110600
2011-03-17,25.8,25.2,20110700,20110600
2011-03-18,25.0,24.6,20110700,20110600
2011-03-21,24.2,23.9,20110700,20110600
2011-03-22,23.05,22.75,20110700,20110600
2011-03-23,23.1,22.8,20110700,20110600
2011-03-24,22.8,22.35,20110700,20110600
2011-03-25,22.45,21.9,20110700,20110600
2011-03-28,22.55,21.9,20110700,20110600
2011-03-29,22.75,22.2,20110700,20110600
2011-03-30,22.25,21.75,20110700,20110600
2011-03-31,21.95,21.45,20110700,20110600
2011-04-01,22.0,21.5,20110700,20110600
2011-04-04,21.95,21.4,20110700,20110600
2011-04-05,21.7,21.15,20110700,20110600
2011-04-06,21.75,21.1,20110700,20110600
2011-04-07,21.75,21.1,20110700,20110600
2011-04-08,21.95,21.3,20110700,20110600
2011-04-11,22.3,21.6,20110700,20110600
2011-04-12,22.3,21.55,20110700,20110600
2011-04-13,23.05,22.5,20110800,20110700
2011-04-14,22.85,22.3,20110800,20110700
2011-04-15,22.85,22.25,20110800,20110700
2011-04-18,22.7,22.05,20110800,20110700
2011-04-19,23.1,22.45,20110800,20110700
2011-04-20,22.75,21.9,20110800,20110700
2011-04-21,22.25,21.55,20110800,20110700
2011-04-22,22.0,21.4,20110800,20110700
2011-04-25,22.0,21.4,20110800,20110700
2011-04-26,21.65,21.0,20110800,20110700
2011-04-27,21.35,20.65,20110800,20110700
2011-04-28,20.95,20.25,20110800,20110700
2011-04-29,20.65,19.9,20110800,20110700
2011-05-02,20.4,19.65,20110800,20110700
2011-05-03,20.85,20.15,20110800,20110700
2011-05-04,21.25,20.6,20110800,20110700
2011-05-05,21.35,20.8,20110800,20110700
2011-05-06,21.5,20.95,20110800,20110700
2011-05-09,21.35,20.75,20110800,20110700
2011-05-10,20.95,20.3,20110800,20110700
2011-05-11,20.55,19.75,20110800,20110700
2011-05-12,20.9,20.2,20110800,20110700
2011-05-13,21.9,20.7,20110900,20110800
2011-05-16,22.15,20.95,20110900,20110800
2011-05-17,22.3,21.2,20110900,20110800
2011-05-18,22.1,20.9,20110900,20110800
2011-05-19,21.85,20.65,20110900,20110800
2011-05-20,21.85,20.6,20110900,20110800
2011-05-23,22.45,21.1,20110900,20110800
2011-05-24,22.6,21.3,20110900,20110800
2011-05-25,22.4,21.2,20110900,20110800
2011-05-26,22.15,21.0,20110900,20110800
2011-05-27,21.65,20.45,20110900,20110800
2011-05-30,21.2,20.1,20110900,20110800
2011-05-31,21.2,20.1,20110900,20110800
2011-06-01,20.75,19.6,20110900,20110800
2011-06-02,21.4,20.4,20110900,20110800
2011-06-03,21.3,20.3,20110900,20110800
2011-06-06,21.45,20.4,20110900,20110800
2011-06-07,21.65,20.6,20110900,20110800
2011-06-08,21.45,20.3,20110900,20110800
2011-06-09,21.65,20.5,20110900,20110800
2011-06-10,21.25,19.95,20110900,20110800
2011-06-13,21.75,20.5,20110900,20110800
2011-06-14,22.75,21.75,20111000,20110900
2011-06-15,22.05,21.05,20111000,20110900
2011-06-16,23.05,22.25,20111000,20110900
2011-06-17,24.0,23.35,20111000,20110900
2011-06-20,23.75,23.2,20111000,20110900
2011-06-21,23.2,22.55,20111000,20110900
2011-06-22,23.0,22.25,20111000,20110900
2011-06-23,23.35,22.6,20111000,20110900
2011-06-24,23.25,22.5,20111000,20110900
2011-06-27,23.75,23.1,20111000,20110900
2011-06-28,23.4,22.65,20111000,20110900
2011-06-29,23.1,22.1,20111000,20110900
2011-06-30,22.6,21.5,20111000,20110900
