index,adjusted,underlying
2000-03-02,79.91093755,98.71875
2000-03-03,79.97343755,98.78125
2000-03-06,79.87187505,98.6796875
2000-03-07,79.98125005,98.7890625
2000-03-08,79.96562505,98.7734375
2000-03-09,80.01250005,98.8203125
2000-03-10,79.92656255,98.734375
2000-03-13,79.96562505,98.7734375
2000-03-14,80.06718755,98.875
2000-03-15,80.06718755,98.875
2000-03-16,80.11406255,98.921875
2000-03-17,80.11406255,98.921875
2000-03-20,80.09062505,98.8984375
2000-03-21,80.09843755,98.90625
2000-03-22,80.12968755,98.9375
2000-03-23,80.09843755,98.90625
2000-03-24,79.89531255,98.703125
2000-03-27,79.87968755,98.6875
2000-03-28,79.91875005,98.7265625
2000-03-29,79.96562505,98.7734375
2000-03-30,80.15312505,98.9609375
2000-03-31,80.17656255,98.984375
2000-04-03,80.25468755,99.0625
2000-04-04,80.62968755,99.4375
2000-04-05,80.52031255,99.328125
2000-04-06,80.41875005,99.2265625
2000-04-07,80.44218755,99.25
2000-04-10,80.55937505,99.3671875
2000-04-11,80.46562505,99.2734375
2000-04-12,80.37968755,99.1875
2000-04-13,80.45781255,99.265625
2000-04-14,80.57500005,99.3828125
2000-04-17,80.52031255,99.328125
2000-04-18,80.52031255,99.328125
2000-04-19,80.55937505,99.3671875
2000-04-20,80.47343755,99.28125
2000-04-21,80.47343755,99.28125
2000-04-24,80.46562505,99.2734375
2000-04-25,80.24687505,99.0546875
2000-04-26,80.18437505,98.9921875
2000-04-27,79.89531255,98.703125
2000-04-28,79.80937505,98.6171875
2000-05-01,79.80937505,98.6171875
2000-05-02,79.77031255,98.578125
2000-05-03,79.73906255,98.546875
2000-05-04,79.69218755,98.5
2000-05-05,79.56718755,98.375
2000-05-08,79.52031255,98.328125
2000-05-09,79.54375005,98.3515625
2000-05-10,79.63750005,98.4453125
2000-05-11,79.64531255,98.453125
2000-05-12,79.49687505,98.3046875
2000-05-15,79.55156255,98.359375
2000-05-16,79.54375005,98.3515625
2000-05-17,79.52031255,98.328125
2000-05-18,79.42656255,98.234375
2000-05-19,79.58281255,98.390625
2000-05-22,79.69218755,98.5
2000-05-23,79.63750005,98.4453125
2000-05-24,79.62968755,98.4375
2000-05-25,79.76250005,98.5703125
2000-05-26,79.83281255,98.640625
2000-05-29,79.83281255,98.640625
2000-05-30,79.68437505,98.4921875
2000-05-31,79.76250005,98.5703125
2000-06-01,79.76250005,98.5703125
2000-06-02,80.17656255,98.8515625
2000-06-05,80.23906255,98.9140625
2000-06-06,80.21562505,98.890625
2000-06-07,80.19218755,98.8671875
2000-06-08,80.18437505,98.859375
2000-06-09,80.12968755,98.8046875
2000-06-12,80.20781255,98.8828125
2000-06-13,80.27812505,98.953125
2000-06-14,80.39531255,99.0703125
2000-06-15,80.38750005,99.0625
2000-06-16,80.53593755,99.2109375
2000-06-19,80.49687505,99.171875
2000-06-20,80.41875005,99.09375
2000-06-21,80.27031255,98.9453125
2000-06-22,80.27812505,98.953125
2000-06-23,80.19218755,98.8671875
2000-06-26,80.33281255,99.0078125
2000-06-27,80.30937505,98.984375
2000-06-28,80.30156255,98.9765625
2000-06-29,80.37187505,99.046875
2000-06-30,80.51250005,99.1875
2000-07-03,80.48125005,99.15625
2000-07-04,80.48125005,99.15625
2000-07-05,80.67656255,99.3515625
2000-07-06,80.59062505,99.265625
2000-07-07,80.67656255,99.3515625
2000-07-10,80.66093755,99.3359375
2000-07-11,80.65312505,99.328125
2000-07-12,80.60625005,99.28125
2000-07-13,80.70781255,99.3828125
2000-07-14,80.49687505,99.171875
2000-07-17,80.39531255,99.0703125
2000-07-18,80.41093755,99.0859375
2000-07-19,80.39531255,99.0703125
2000-07-20,80.66875005,99.34375
2000-07-21,80.66875005,99.34375
2000-07-24,80.61406255,99.2890625
2000-07-25,80.63750005,99.3125
2000-07-26,80.65312505,99.328125
2000-07-27,80.70781255,99.3828125
2000-07-28,80.67656255,99.3515625
2000-07-31,80.67656255,99.3515625
2000-08-01,80.73906255,99.4140625
2000-08-02,80.80937505,99.484375
2000-08-03,80.82500005,99.5
2000-08-04,80.97343755,99.6484375
2000-08-07,80.89531255,99.5703125
2000-08-08,80.95781255,99.6328125
2000-08-09,80.93437505,99.609375
2000-08-10,80.96562505,99.640625
2000-08-11,80.81718755,99.4921875
2000-08-14,80.82500005,99.5
2000-08-15,80.75468755,99.4296875
2000-08-16,80.72343755,99.3984375
2000-08-17,80.73906255,99.4140625
2000-08-18,80.78593755,99.4609375
2000-08-21,80.77812505,99.453125
2000-08-22,80.80156255,99.4765625
2000-08-23,80.88750005,99.5625
2000-08-24,80.92656255,99.6015625
2000-08-25,80.92656255,99.6015625
2000-08-28,80.92656255,99.6015625
2000-08-29,80.92656255,99.6015625
2000-08-30,80.77812505,99.453125
2000-08-31,80.95781255,99.7421875
2000-09-01,80.95781255,99.7421875
2000-09-04,80.95781255,99.7421875
2000-09-05,80.95781255,99.7421875
2000-09-06,80.95781255,99.7421875
2000-09-07,81.05937505,99.84375
2000-09-08,81.08281255,99.8671875
2000-09-11,81.04375005,99.828125
2000-09-12,81.03593755,99.8203125
2000-09-13,81.13750005,99.921875
2000-09-14,81.11406255,99.8984375
2000-09-15,81.18437505,99.96875
2000-09-18,81.25468755,100.0390625
2000-09-19,81.21562505,100.0
2000-09-20,81.12187505,99.90625
2000-09-21,81.13750005,99.921875
2000-09-22,81.21562505,100.0
2000-09-25,81.16875005,99.953125
2000-09-26,81.23906255,100.0234375
2000-09-27,81.23906255,100.0234375
2000-09-28,81.19218755,99.9765625
2000-09-29,81.22343755,100.0078125
2000-10-02,81.23906255,100.0234375
2000-10-03,81.16875005,99.953125
2000-10-04,81.12968755,99.9140625
2000-10-05,81.16875005,99.953125
2000-10-06,81.18437505,99.96875
2000-10-09,81.18437505,99.96875
2000-10-10,81.21562505,100.0
2000-10-11,81.28593755,100.0703125
2000-10-12,81.46562505,100.25
2000-10-13,81.51250005,100.296875
2000-10-16,81.41093755,100.1953125
2000-10-17,81.52031255,100.3046875
2000-10-18,81.52031255,100.3046875
2000-10-19,81.47343755,100.2578125
2000-10-20,81.48906255,100.2734375
2000-10-23,81.53593755,100.3203125
2000-10-24,81.47343755,100.2578125
2000-10-25,81.36406255,100.1484375
2000-10-26,81.33281255,100.1171875
2000-10-27,81.28593755,100.0703125
2000-10-30,81.24687505,100.03125
2000-10-31,81.27812505,100.0625
2000-11-01,81.37187505,100.15625
2000-11-02,81.37968755,100.1640625
2000-11-03,81.25468755,100.0390625
2000-11-06,81.19218755,99.9765625
2000-11-07,81.19218755,99.9765625
2000-11-08,81.19218755,99.9765625
2000-11-09,81.27812505,100.0625
2000-11-10,81.30156255,100.0859375
2000-11-13,81.36406255,100.1484375
2000-11-14,81.32500005,100.109375
2000-11-15,81.34062505,100.125
2000-11-16,81.37968755,100.1640625
2000-11-17,81.35625005,100.140625
2000-11-20,81.38750005,100.171875
2000-11-21,81.38750005,100.171875
2000-11-22,81.50468755,100.2890625
2000-11-23,81.50468755,100.2890625
2000-11-24,81.41875005,100.203125
2000-11-27,81.41875005,100.203125
2000-11-28,81.51250005,100.296875
2000-11-29,81.66093755,100.6640625
2000-11-30,81.83281255,100.8359375
2000-12-01,81.73125005,100.734375
2000-12-04,81.80937505,100.8125
2000-12-05,82.06718755,101.0703125
2000-12-06,82.21562505,101.21875
2000-12-07,82.17656255,101.1796875
2000-12-08,82.09062505,101.09375
2000-12-11,82.03593755,101.0390625
2000-12-12,82.03593755,101.0390625
2000-12-13,82.15312505,101.15625
2000-12-14,82.21562505,101.21875
2000-12-15,82.27031255,101.2734375
2000-12-18,82.35625005,101.359375
2000-12-19,82.29375005,101.296875
2000-12-20,82.52812505,101.53125
2000-12-21,82.70000005,101.703125
2000-12-22,82.77031255,101.7734375
2000-12-25,82.77031255,101.7734375
2000-12-26,82.74687505,101.75
2000-12-27,82.60625005,101.609375
2000-12-28,82.52031255,101.5234375
2000-12-29,82.57500005,101.578125
2001-01-01,82.57500005,101.578125
2001-01-02,83.05937505,102.0625
2001-01-03,82.87968755,101.8828125
2001-01-04,83.19218755,102.1953125
2001-01-05,83.48906255,102.4921875
2001-01-08,83.61406255,102.6171875
2001-01-09,83.35625005,102.359375
2001-01-10,83.14531255,102.1484375
2001-01-11,83.14531255,102.1484375
2001-01-12,82.87187505,101.875
2001-01-15,82.87187505,101.875
2001-01-16,82.91093755,101.9140625
2001-01-17,82.99687505,102.0
2001-01-18,83.23125005,102.234375
2001-01-19,83.12187505,102.125
2001-01-22,83.14531255,102.1484375
2001-01-23,83.01250005,102.015625
2001-01-24,82.93437505,101.9375
2001-01-25,82.97343755,101.9765625
2001-01-26,83.12187505,102.125
2001-01-29,82.99687505,102.0
2001-01-30,83.16875005,102.171875
2001-01-31,83.41875005,102.421875
2001-02-01,83.30937505,102.3125
2001-02-02,83.37187505,102.375
2001-02-05,83.15312505,102.15625
2001-02-06,83.05937505,102.0625
2001-02-07,83.16875005,102.171875
2001-02-08,83.05937505,102.0625
2001-02-09,83.20000005,102.203125
2001-02-12,83.16875005,102.171875
2001-02-13,83.05937505,102.0625
2001-02-14,82.86406255,101.8671875
2001-02-15,82.77812505,101.78125
2001-02-16,82.77812505,101.78125
2001-02-19,82.77812505,101.78125
2001-02-20,83.04375005,102.046875
2001-02-21,83.06718755,102.0703125
2001-02-22,83.20781255,102.2109375
2001-02-23,83.32500005,102.328125
2001-02-26,83.45781255,102.4609375
2001-02-27,83.47343755,102.4765625
2001-02-28,83.52812505,102.6484375
2001-03-01,83.52812505,102.6484375
2001-03-02,83.37968755,102.5
2001-03-05,83.36406255,102.484375
2001-03-06,83.40312505,102.5234375
2001-03-07,83.49687505,102.6171875
2001-03-08,83.52812505,102.6484375
2001-03-09,83.44218755,102.5625
2001-03-12,83.49687505,102.6171875
2001-03-13,83.46562505,102.5859375
2001-03-14,83.68437505,102.8046875
2001-03-15,83.87968755,103.0
2001-03-16,83.85625005,102.9765625
2001-03-19,83.69218755,102.8125
2001-03-20,83.82500005,102.9453125
2001-03-21,83.87187505,102.9921875
2001-03-22,83.99687505,103.1171875
2001-03-23,83.86406255,102.984375
2001-03-26,83.80937505,102.9296875
2001-03-27,83.53593755,102.65625
