index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2007-01-19,13.47,12.9,20070400,20070300
2007-01-22,13.32,12.78,20070400,20070300
2007-01-23,13.35,12.88,20070400,20070300
2007-01-24,13.33,12.58,20070400,20070300
2007-01-25,13.28,12.51,20070400,20070300
2007-01-26,13.45,12.78,20070400,20070300
2007-01-29,13.47,12.78,20070400,20070300
2007-01-30,13.45,12.81,20070400,20070300
2007-01-31,13.35,12.64,20070400,20070300
2007-02-01,13.17,12.35,20070400,20070300
2007-02-02,13.08,12.27,20070400,20070300
2007-02-05,13.08,12.24,20070400,20070300
2007-02-06,13.05,12.28,20070400,20070300
2007-02-07,12.83,12.03,20070400,20070300
2007-02-08,12.83,11.89,20070400,20070300
2007-02-09,12.83,11.97,20070400,20070300
2007-02-12,13.74,13.17,20070500,20070400
2007-02-13,13.95,13.39,20070500,20070400
2007-02-14,13.7,13.14,20070500,20070400
2007-02-15,13.51,12.8,20070500,20070400
2007-02-16,13.39,12.61,20070500,20070400
2007-02-19,13.37,12.58,20070500,20070400
2007-02-20,13.37,12.58,20070500,20070400
2007-02-21,13.2,12.31,20070500,20070400
2007-02-22,13.12,12.26,20070500,20070400
2007-02-23,13.08,12.21,20070500,20070400
2007-02-26,13.24,12.59,20070500,20070400
2007-02-27,13.2,12.54,20070500,20070400
2007-02-28,14.42,14.49,20070500,20070400
2007-03-01,13.88,13.55,20070500,20070400
2007-03-02,14.04,14.04,20070500,20070400
2007-03-05,14.69,14.59,20070500,20070400
2007-03-06,14.93,15.01,20070500,20070400
2007-03-07,14.1,14.12,20070500,20070400
2007-03-08,14.04,14.17,20070500,20070400
2007-03-09,13.75,13.71,20070500,20070400
2007-03-12,13.84,13.76,20070500,20070400
2007-03-13,13.81,13.62,20070500,20070400
2007-03-14,14.47,14.49,20070600,20070500
2007-03-15,14.57,14.82,20070600,20070500
2007-03-16,14.57,14.89,20070600,20070500
2007-03-19,14.95,15.22,20070600,20070500
2007-03-20,14.67,14.69,20070600,20070500
2007-03-21,14.86,14.46,20070600,20070500
2007-03-22,13.81,13.6,20070600,20070500
2007-03-23,13.85,13.72,20070600,20070500
2007-03-26,13.87,13.87,20070600,20070500
2007-03-27,13.86,13.79,20070600,20070500
2007-03-28,13.98,13.99,20070600,20070500
2007-03-29,14.39,14.59,20070600,20070500
2007-03-30,14.48,14.55,20070600,20070500
2007-04-02,14.5,14.39,20070600,20070500
2007-04-03,14.61,14.77,20070600,20070500
2007-04-04,14.21,14.28,20070600,20070500
2007-04-05,14.38,14.2,20070600,20070500
2007-04-06,14.26,14.0,20070600,20070500
2007-04-09,14.26,14.0,20070600,20070500
2007-04-10,14.21,14.03,20070600,20070500
2007-04-11,14.11,13.59,20070600,20070500
2007-04-12,14.5,14.48,20070700,20070600
2007-04-13,14.33,14.28,20070700,20070600
2007-04-16,14.13,14.02,20070700,20070600
2007-04-17,13.48,13.35,20070700,20070600
2007-04-18,13.45,13.3,20070700,20070600
2007-04-19,13.54,13.37,20070700,20070600
2007-04-20,13.8,13.53,20070700,20070600
2007-04-23,13.71,13.48,20070700,20070600
2007-04-24,13.91,13.73,20070700,20070600
2007-04-25,13.97,13.73,20070700,20070600
2007-04-26,13.72,13.51,20070700,20070600
2007-04-27,13.9,13.63,20070700,20070600
2007-04-30,13.75,13.54,20070700,20070600
2007-05-01,14.09,13.86,20070700,20070600
2007-05-02,13.99,13.85,20070700,20070600
2007-05-03,13.97,13.72,20070700,20070600
2007-05-04,14.08,13.61,20070700,20070600
2007-05-07,14.03,13.63,20070700,20070600
2007-05-08,13.89,13.72,20070700,20070600
2007-05-09,14.01,13.87,20070700,20070600
2007-05-10,14.09,13.78,20070700,20070600
2007-05-11,14.38,14.2,20070700,20070600
2007-05-14,14.23,13.94,20070700,20070600
2007-05-15,14.64,14.46,20070800,20070700
2007-05-16,14.79,14.66,20070800,20070700
2007-05-17,14.86,14.5,20070800,20070700
2007-05-18,14.97,14.63,20070800,20070700
2007-05-21,14.82,14.45,20070800,20070700
2007-05-22,14.58,14.27,20070800,20070700
2007-05-23,14.68,14.35,20070800,20070700
2007-05-24,14.61,14.34,20070800,20070700
2007-05-25,14.97,14.71,20070800,20070700
2007-05-28,14.79,14.64,20070800,20070700
2007-05-29,14.79,14.64,20070800,20070700
2007-05-30,14.7,14.43,20070800,20070700
2007-05-31,14.6,14.34,20070800,20070700
2007-06-01,14.62,14.26,20070800,20070700
2007-06-04,14.66,14.29,20070800,20070700
2007-06-05,14.7,14.34,20070800,20070700
2007-06-06,14.84,14.39,20070800,20070700
2007-06-07,14.97,14.76,20070800,20070700
2007-06-08,15.53,15.32,20070800,20070700
2007-06-11,15.46,15.14,20070800,20070700
2007-06-12,15.16,14.87,20070800,20070700
2007-06-13,15.46,15.34,20070900,20070800
2007-06-14,15.25,15.17,20070900,20070800
2007-06-15,15.08,15.0,20070900,20070800
2007-06-18,14.91,14.83,20070900,20070800
2007-06-19,14.98,14.86,20070900,20070800
2007-06-20,14.83,14.54,20070900,20070800
2007-06-21,15.31,15.13,20070900,20070800
2007-06-22,15.5,15.38,20070900,20070800
2007-06-25,15.83,15.81,20070900,20070800
2007-06-26,16.1,16.05,20070900,20070800
2007-06-27,16.54,16.53,20070900,20070800
2007-06-28,15.79,15.7,20070900,20070800
2007-06-29,15.8,15.84,20070900,20070800
2007-07-02,16.38,16.16,20070900,20070800
2007-07-03,16.0,15.9,20070900,20070800
2007-07-04,15.78,15.73,20070900,20070800
2007-07-05,15.78,15.73,20070900,20070800
2007-07-06,16.03,16.03,20070900,20070800
2007-07-09,15.8,15.73,20070900,20070800
2007-07-10,15.87,15.73,20070900,20070800
2007-07-11,16.7,16.72,20070900,20070800
2007-07-12,16.73,16.65,20070900,20070800
2007-07-13,16.58,16.45,20071000,20070900
2007-07-16,16.7,16.66,20071000,20070900
2007-07-17,16.97,16.8,20071000,20070900
2007-07-18,17.09,16.97,20071000,20070900
2007-07-19,17.45,17.42,20071000,20070900
2007-07-20,17.38,17.36,20071000,20070900
2007-07-23,17.82,17.76,20071000,20070900
2007-07-24,17.67,17.63,20071000,20070900
2007-07-25,18.26,18.14,20071000,20070900
2007-07-26,18.27,18.18,20071000,20070900
2007-07-27,19.37,19.4,20071000,20070900
2007-07-30,19.73,19.71,20071000,20070900
2007-07-31,19.34,19.35,20071000,20070900
2007-08-01,21.1,20.77,20071000,20070900
2007-08-02,21.16,21.45,20071000,20070900
2007-08-03,20.58,20.65,20071000,20070900
2007-08-06,22.0,22.29,20071000,20070900
2007-08-07,21.3,21.84,20071000,20070900
2007-08-08,20.26,20.27,20071000,20070900
2007-08-09,20.13,20.25,20071000,20070900
2007-08-10,22.55,22.95,20071000,20070900
2007-08-13,23.13,23.63,20071000,20070900
2007-08-14,21.56,21.71,20071100,20071000
2007-08-15,22.35,22.63,20071100,20071000
2007-08-16,22.65,22.81,20071100,20071000
2007-08-17,22.38,23.5,20071100,20071000
2007-08-20,22.6,23.89,20071100,20071000
2007-08-21,21.94,22.39,20071100,20071000
2007-08-22,21.58,22.2,20071100,20071000
2007-08-23,21.08,21.73,20071100,20071000
2007-08-24,21.04,22.07,20071100,20071000
2007-08-27,20.55,21.29,20071100,20071000
2007-08-28,20.95,22.29,20071100,20071000
2007-08-29,22.45,24.16,20071100,20071000
2007-08-30,22.04,23.32,20071100,20071000
2007-08-31,22.36,23.41,20071100,20071000
2007-09-03,21.87,22.7,20071100,20071000
2007-09-04,21.87,22.7,20071100,20071000
2007-09-05,21.34,21.87,20071100,20071000
2007-09-06,21.88,23.06,20071100,20071000
2007-09-07,21.72,22.89,20071100,20071000
2007-09-10,22.51,24.1,20071100,20071000
2007-09-11,22.95,24.67,20071100,20071000
2007-09-12,21.63,22.46,20071200,20071100
2007-09-13,21.77,22.7,20071200,20071100
2007-09-14,21.47,22.52,20071200,20071100
2007-09-17,21.49,22.45,20071200,20071100
2007-09-18,21.69,22.84,20071200,20071100
2007-09-19,20.48,21.06,20071200,20071100
2007-09-20,20.2,20.23,20071200,20071100
2007-09-21,20.38,20.75,20071200,20071100
2007-09-24,19.62,19.98,20071200,20071100
2007-09-25,19.56,19.91,20071200,20071100
2007-09-26,19.58,20.11,20071200,20071100
2007-09-27,19.28,19.56,20071200,20071100
2007-09-28,19.13,19.39,20071200,20071100
2007-10-01,19.58,19.79,20071200,20071100
2007-10-02,19.19,19.34,20071200,20071100
2007-10-03,19.66,19.69,20071200,20071100
2007-10-04,19.82,19.99,20071200,20071100
2007-10-05,19.89,20.15,20071200,20071100
2007-10-08,18.99,19.27,20071200,20071100
2007-10-09,19.17,19.51,20071200,20071100
2007-10-10,18.62,18.64,20071200,20071100
2007-10-11,18.64,18.62,20071200,20071100
2007-10-12,19.71,19.8,20071200,20071100
2007-10-15,19.55,19.42,20080100,20071200
2007-10-16,20.43,20.29,20080100,20071200
2007-10-17,21.08,21.02,20080100,20071200
2007-10-18,21.08,20.95,20080100,20071200
2007-10-19,21.01,20.92,20080100,20071200
2007-10-22,22.11,22.3,20080100,20071200
2007-10-23,21.82,21.74,20080100,20071200
2007-10-24,21.4,21.23,20080100,20071200
2007-10-25,21.66,21.57,20080100,20071200
2007-10-26,21.55,21.68,20080100,20071200
2007-10-29,21.18,21.04,20080100,20071200
2007-10-30,21.09,20.91,20080100,20071200
2007-10-31,21.92,21.64,20080100,20071200
2007-11-01,20.8,20.3,20080100,20071200
2007-11-02,22.48,22.46,20080100,20071200
2007-11-05,23.11,23.07,20080100,20071200
2007-11-06,23.83,23.91,20080100,20071200
2007-11-07,23.2,22.92,20080100,20071200
2007-11-08,25.17,25.23,20080100,20071200
2007-11-09,25.1,25.05,20080100,20071200
2007-11-12,26.09,26.36,20080100,20071200
2007-11-13,26.21,26.26,20080200,20080100
2007-11-14,24.6,24.64,20080200,20080100
2007-11-15,24.81,25.03,20080200,20080100
2007-11-16,26.1,26.38,20080200,20080100
2007-11-19,25.98,26.18,20080200,20080100
2007-11-20,26.46,26.71,20080200,20080100
2007-11-21,26.28,26.42,20080200,20080100
2007-11-22,26.7,26.74,20080200,20080100
2007-11-23,26.7,26.74,20080200,20080100
2007-11-26,26.06,25.98,20080200,20080100
2007-11-27,26.67,26.97,20080200,20080100
2007-11-28,26.39,26.53,20080200,20080100
2007-11-29,24.71,24.66,20080200,20080100
2007-11-30,24.75,24.77,20080200,20080100
2007-12-03,24.5,24.37,20080200,20080100
2007-12-04,24.55,24.56,20080200,20080100
2007-12-05,24.85,24.83,20080200,20080100
2007-12-06,24.11,23.95,20080200,20080100
2007-12-07,23.08,22.94,20080200,20080100
2007-12-10,23.39,23.27,20080200,20080100
2007-12-11,23.13,22.92,20080200,20080100
2007-12-12,23.99,23.91,20080200,20080100
2007-12-13,23.47,23.83,20080300,20080200
2007-12-14,23.91,24.06,20080300,20080200
2007-12-17,24.36,24.68,20080300,20080200
2007-12-18,25.09,25.44,20080300,20080200
2007-12-19,24.33,24.73,20080300,20080200
2007-12-20,24.29,24.38,20080300,20080200
2007-12-21,23.89,24.1,20080300,20080200
2007-12-24,23.15,23.29,20080300,20080200
2007-12-25,22.95,22.95,20080300,20080200
2007-12-26,22.95,22.95,20080300,20080200
2007-12-27,22.97,22.79,20080300,20080200
2007-12-28,23.54,23.52,20080300,20080200
2007-12-31,23.74,23.72,20080300,20080200
2008-01-01,24.19,24.19,20080300,20080200
2008-01-02,24.19,24.19,20080300,20080200
2008-01-03,24.34,24.49,20080300,20080200
2008-01-04,24.31,24.52,20080300,20080200
2008-01-07,25.01,25.3,20080300,20080200
2008-01-08,24.54,24.81,20080300,20080200
2008-01-09,25.52,25.9,20080300,20080200
2008-01-10,25.28,25.78,20080300,20080200
2008-01-11,24.51,24.95,20080300,20080200
2008-01-14,26.05,26.15,20080300,20080200
2008-01-15,25.07,25.07,20080400,20080300
2008-01-16,25.1,25.03,20080400,20080300
2008-01-17,25.1,25.03,20080400,20080300
2008-01-18,26.73,26.62,20080400,20080300
2008-01-21,26.62,26.71,20080400,20080300
2008-01-22,26.62,26.71,20080400,20080300
2008-01-23,26.45,26.38,20080400,20080300
2008-01-24,25.43,25.3,20080400,20080300
2008-01-25,25.42,25.34,20080400,20080300
2008-01-28,25.74,25.8,20080400,20080300
2008-01-29,25.23,25.37,20080400,20080300
2008-01-30,25.39,25.25,20080400,20080300
2008-01-31,25.55,25.56,20080400,20080300
2008-02-01,25.15,25.31,20080400,20080300
2008-02-04,24.7,24.66,20080400,20080300
2008-02-05,25.17,25.56,20080400,20080300
2008-02-06,26.63,26.92,20080400,20080300
2008-02-07,27.37,27.6,20080400,20080300
2008-02-08,26.7,27.25,20080400,20080300
2008-02-11,27.56,27.63,20080400,20080300
2008-02-12,26.22,26.81,20080500,20080400
2008-02-13,25.9,26.5,20080500,20080400
2008-02-14,25.33,25.78,20080500,20080400
2008-02-15,25.75,26.13,20080500,20080400
2008-02-18,25.5,25.91,20080500,20080400
2008-02-19,25.5,25.91,20080500,20080400
2008-02-20,25.31,25.7,20080500,20080400
2008-02-21,25.18,25.41,20080500,20080400
2008-02-22,24.93,25.45,20080500,20080400
2008-02-25,24.66,24.83,20080500,20080400
2008-02-26,24.24,24.34,20080500,20080400
2008-02-27,24.15,24.18,20080500,20080400
2008-02-28,24.46,24.45,20080500,20080400
2008-02-29,24.91,25.1,20080500,20080400
2008-03-03,26.31,26.36,20080500,20080400
2008-03-04,26.11,26.25,20080500,20080400
2008-03-05,25.71,25.79,20080500,20080400
2008-03-06,25.1,25.38,20080500,20080400
2008-03-07,26.5,26.99,20080500,20080400
2008-03-10,26.41,26.87,20080500,20080400
2008-03-11,26.99,27.6,20080500,20080400
2008-03-12,25.48,26.09,20080500,20080400
2008-03-13,26.01,26.51,20080600,20080500
2008-03-14,26.17,26.44,20080600,20080500
2008-03-17,27.24,27.45,20080600,20080500
2008-03-18,27.1,27.37,20080600,20080500
2008-03-19,25.13,25.33,20080600,20080500
2008-03-20,26.21,26.53,20080600,20080500
2008-03-21,25.86,26.08,20080600,20080500
2008-03-24,25.86,26.08,20080600,20080500
2008-03-25,25.41,25.71,20080600,20080500
2008-03-26,25.62,25.87,20080600,20080500
2008-03-27,26.15,26.32,20080600,20080500
2008-03-28,26.22,26.46,20080600,20080500
2008-03-31,26.16,26.59,20080600,20080500
2008-04-01,25.92,26.3,20080600,20080500
2008-04-02,24.59,24.85,20080600,20080500
2008-04-03,24.55,25.03,20080600,20080500
2008-04-04,24.65,24.94,20080600,20080500
2008-04-07,24.72,24.95,20080600,20080500
2008-04-08,24.12,24.26,20080600,20080500
2008-04-09,23.91,24.07,20080600,20080500
2008-04-10,24.48,24.66,20080600,20080500
2008-04-11,24.15,24.33,20080600,20080500
2008-04-14,25.14,25.1,20080700,20080600
2008-04-15,24.99,24.83,20080700,20080600
2008-04-16,24.59,24.54,20080700,20080600
2008-04-17,23.5,23.23,20080700,20080600
2008-04-18,23.61,23.55,20080700,20080600
2008-04-21,23.14,22.84,20080700,20080600
2008-04-22,22.81,22.43,20080700,20080600
2008-04-23,23.15,22.62,20080700,20080600
2008-04-24,23.16,22.41,20080700,20080600
2008-04-25,22.85,22.05,20080700,20080600
2008-04-28,22.33,21.52,20080700,20080600
2008-04-29,22.05,21.33,20080700,20080600
2008-04-30,22.3,21.59,20080700,20080600
2008-05-01,22.49,22.14,20080700,20080600
2008-05-02,21.6,20.95,20080700,20080600
2008-05-05,21.42,20.63,20080700,20080600
2008-05-06,21.69,20.99,20080700,20080600
2008-05-07,21.16,20.26,20080700,20080600
2008-05-08,22.07,21.21,20080700,20080600
2008-05-09,22.18,21.25,20080700,20080600
2008-05-12,22.27,21.45,20080700,20080600
2008-05-13,21.87,20.82,20080700,20080600
2008-05-14,21.88,21.88,20080800,20080700
2008-05-15,21.68,21.53,20080800,20080700
2008-05-16,21.37,21.25,20080800,20080700
2008-05-19,21.69,21.5,20080800,20080700
2008-05-20,21.73,21.58,20080800,20080700
2008-05-21,22.68,22.35,20080800,20080700
2008-05-22,23.84,23.58,20080800,20080700
2008-05-23,23.72,23.56,20080800,20080700
2008-05-26,24.18,24.04,20080800,20080700
2008-05-27,24.18,24.04,20080800,20080700
2008-05-28,23.83,23.7,20080800,20080700
2008-05-29,23.55,23.25,20080800,20080700
2008-05-30,22.66,22.07,20080800,20080700
2008-06-02,22.63,21.77,20080800,20080700
2008-06-03,23.25,22.8,20080800,20080700
2008-06-04,23.6,23.18,20080800,20080700
2008-06-05,23.44,23.09,20080800,20080700
2008-06-06,23.01,22.13,20080800,20080700
2008-06-09,24.18,23.94,20080800,20080700
2008-06-10,24.03,23.43,20080800,20080700
2008-06-11,23.81,23.47,20080800,20080700
2008-06-12,24.74,24.27,20080900,20080800
2008-06-13,24.78,23.97,20080900,20080800
2008-06-16,23.89,23.2,20080900,20080800
2008-06-17,23.44,22.89,20080900,20080800
2008-06-18,23.43,22.86,20080900,20080800
2008-06-19,23.69,23.37,20080900,20080800
2008-06-20,23.57,23.17,20080900,20080800
2008-06-23,23.7,23.43,20080900,20080800
2008-06-24,23.59,23.49,20080900,20080800
2008-06-25,23.65,23.7,20080900,20080800
2008-06-26,23.03,22.75,20080900,20080800
2008-06-27,24.41,24.25,20080900,20080800
2008-06-30,24.36,24.18,20080900,20080800
2008-07-01,24.11,23.93,20080900,20080800
2008-07-02,24.06,23.8,20080900,20080800
2008-07-03,24.78,24.95,20080900,20080800
2008-07-04,24.6,24.69,20080900,20080800
2008-07-07,24.6,24.69,20080900,20080800
2008-07-08,24.72,24.78,20080900,20080800
2008-07-09,23.52,23.54,20080900,20080800
2008-07-10,24.56,24.69,20080900,20080800
2008-07-11,24.7,24.86,20080900,20080800
2008-07-14,24.99,25.25,20080900,20080800
2008-07-15,24.93,25.49,20081000,20080900
2008-07-16,25.3,26.04,20081000,20080900
2008-07-17,23.94,24.48,20081000,20080900
2008-07-18,23.7,23.99,20081000,20080900
2008-07-21,23.57,23.8,20081000,20080900
2008-07-22,23.28,23.44,20081000,20080900
2008-07-23,22.74,22.74,20081000,20080900
2008-07-24,22.86,22.78,20081000,20080900
2008-07-25,23.91,23.72,20081000,20080900
2008-07-28,23.77,23.63,20081000,20080900
2008-07-29,24.3,24.24,20081000,20080900
2008-07-30,23.21,22.99,20081000,20080900
2008-07-31,22.46,22.1,20081000,20080900
2008-08-01,23.02,22.94,20081000,20080900
2008-08-04,23.16,23.04,20081000,20080900
2008-08-05,23.16,23.01,20081000,20080900
2008-08-06,22.47,22.12,20081000,20080900
2008-08-07,22.24,21.58,20081000,20080900
2008-08-08,22.94,22.52,20081000,20080900
2008-08-11,22.62,21.87,20081000,20080900
2008-08-12,22.59,21.68,20081000,20080900
2008-08-13,23.02,22.91,20081100,20081000
2008-08-14,23.24,23.26,20081100,20081000
2008-08-15,22.68,22.67,20081100,20081000
2008-08-18,22.71,22.66,20081100,20081000
2008-08-19,23.01,22.98,20081100,20081000
2008-08-20,23.53,23.56,20081100,20081000
2008-08-21,23.17,23.16,20081100,20081000
2008-08-22,23.23,23.25,20081100,20081000
2008-08-25,23.08,22.92,20081100,20081000
2008-08-26,23.64,23.45,20081100,20081000
2008-08-27,23.41,23.24,20081100,20081000
2008-08-28,23.1,22.94,20081100,20081000
2008-08-29,22.91,22.68,20081100,20081000
2008-09-01,23.31,22.99,20081100,20081000
2008-09-02,23.31,22.99,20081100,20081000
2008-09-03,23.42,23.19,20081100,20081000
2008-09-04,23.42,23.1,20081100,20081000
2008-09-05,24.46,24.31,20081100,20081000
2008-09-08,24.1,23.98,20081100,20081000
2008-09-09,23.63,23.39,20081100,20081000
2008-09-10,24.56,24.71,20081100,20081000
2008-09-11,24.24,24.31,20081100,20081000
2008-09-12,23.68,24.22,20081200,20081100
2008-09-15,23.97,24.42,20081200,20081100
2008-09-16,24.73,25.13,20081200,20081100
2008-09-17,24.49,24.96,20081200,20081100
2008-09-18,25.44,25.93,20081200,20081100
2008-09-19,24.65,25.01,20081200,20081100
2008-09-22,24.2,24.38,20081200,20081100
2008-09-23,25.11,25.41,20081200,20081100
2008-09-24,25.94,26.85,20081200,20081100
2008-09-25,25.61,26.68,20081200,20081100
2008-09-26,25.12,25.99,20081200,20081100
2008-09-29,25.17,26.25,20081200,20081100
2008-09-30,28.03,29.84,20081200,20081100
2008-10-01,26.68,28.22,20081200,20081100
2008-10-02,27.04,28.85,20081200,20081100
2008-10-03,28.24,30.64,20081200,20081100
2008-10-06,28.56,31.2,20081200,20081100
2008-10-07,29.32,31.94,20081200,20081100
2008-10-08,30.43,34.32,20081200,20081100
2008-10-09,31.21,35.39,20081200,20081100
2008-10-10,33.38,37.68,20081200,20081100
2008-10-13,33.79,38.31,20081200,20081100
2008-10-14,30.52,31.78,20090100,20081200
2008-10-15,31.38,32.24,20090100,20081200
2008-10-16,34.49,35.55,20090100,20081200
2008-10-17,34.71,35.47,20090100,20081200
2008-10-20,36.08,37.28,20090100,20081200
2008-10-21,34.22,34.8,20090100,20081200
2008-10-22,34.95,36.93,20090100,20081200
2008-10-23,37.85,39.71,20090100,20081200
2008-10-24,38.11,40.14,20090100,20081200
2008-10-27,40.69,43.56,20090100,20081200
2008-10-28,41.78,44.88,20090100,20081200
2008-10-29,39.2,42.77,20090100,20081200
2008-10-30,41.28,44.16,20090100,20081200
2008-10-31,41.4,44.2,20090100,20081200
2008-11-03,41.97,44.93,20090100,20081200
2008-11-04,41.78,44.71,20090100,20081200
2008-11-05,39.85,41.86,20090100,20081200
2008-11-06,42.21,43.85,20090100,20081200
2008-11-07,45.65,47.8,20090100,20081200
2008-11-10,45.1,47.48,20090100,20081200
2008-11-11,45.48,48.2,20090100,20081200
2008-11-12,43.54,46.62,20090200,20090100
2008-11-13,45.13,47.8,20090200,20090100
2008-11-14,44.28,47.32,20090200,20090100
2008-11-17,46.09,49.66,20090200,20090100
2008-11-18,47.43,51.71,20090200,20090100
2008-11-19,48.59,52.59,20090200,20090100
2008-11-20,52.26,56.87,20090200,20090100
2008-11-21,54.66999000000001,59.77,20090200,20090100
2008-11-24,53.11,56.9,20090200,20090100
2008-11-25,50.33,54.15,20090200,20090100
2008-11-26,49.1,52.61,20090200,20090100
2008-11-27,47.23,50.85,20090200,20090100
2008-11-28,47.23,50.85,20090200,20090100
2008-12-01,47.17,50.6,20090200,20090100
2008-12-02,51.91,56.29,20090200,20090100
2008-12-03,51.78,55.3,20090200,20090100
2008-12-04,51.21,55.21,20090200,20090100
2008-12-05,53.94,57.62,20090200,20090100
2008-12-08,53.58001,56.75,20090200,20090100
2008-12-09,52.72,54.66999000000001,20090200,20090100
2008-12-10,53.33001,55.38,20090200,20090100
2008-12-11,52.76,54.44,20090200,20090100
2008-12-12,53.38,55.32,20090200,20090100
2008-12-15,48.58,52.8,20090300,20090200
2008-12-16,48.63,52.63,20090300,20090200
2008-12-17,46.75,50.28,20090300,20090200
2008-12-18,46.18,49.94,20090300,20090200
2008-12-19,45.61,48.93,20090300,20090200
2008-12-22,43.57,46.53,20090300,20090200
2008-12-23,42.67,45.63,20090300,20090200
2008-12-24,43.39,46.54,20090300,20090200
2008-12-25,42.93,45.96,20090300,20090200
2008-12-26,42.93,45.96,20090300,20090200
2008-12-29,42.81,45.65,20090300,20090200
2008-12-30,43.49,46.76,20090300,20090200
2008-12-31,42.1,45.08,20090300,20090200
2009-01-01,40.41,42.93,20090300,20090200
2009-01-02,40.41,42.93,20090300,20090200
2009-01-05,37.69,39.91,20090300,20090200
2009-01-06,37.83,40.16,20090300,20090200
2009-01-07,37.5,39.55,20090300,20090200
2009-01-08,40.09,42.5,20090300,20090200
2009-01-09,39.72,42.72,20090300,20090200
2009-01-12,40.95,44.15,20090300,20090200
2009-01-13,43.41,47.74,20090300,20090200
2009-01-14,40.93,43.43,20090400,20090300
2009-01-15,42.88,45.74,20090400,20090300
2009-01-16,43.25,46.36,20090400,20090300
2009-01-19,43.44,46.36,20090400,20090300
2009-01-20,43.44,46.36,20090400,20090300
2009-01-21,47.54,51.08,20090400,20090300
2009-01-22,44.4,47.36,20090400,20090300
2009-01-23,45.25,47.37,20090400,20090300
2009-01-26,45.13,47.2,20090400,20090300
2009-01-27,44.33,45.63,20090400,20090300
2009-01-28,42.4,43.51,20090400,20090300
2009-01-29,40.29,40.75,20090400,20090300
2009-01-30,39.96,40.88,20090400,20090300
2009-02-02,41.1,42.18,20090400,20090300
2009-02-03,41.4,42.3,20090400,20090300
2009-02-04,40.3,40.95,20090400,20090300
2009-02-05,40.1,41.1,20090400,20090300
2009-02-06,39.55,40.5,20090400,20090300
2009-02-09,39.15,40.1,20090400,20090300
2009-02-10,39.65,40.5,20090400,20090300
2009-02-11,39.15,41.45,20090500,20090400
2009-02-12,38.7,40.65,20090500,20090400
2009-02-13,38.65,40.7,20090500,20090400
2009-02-16,39.25,41.4,20090500,20090400
2009-02-17,39.25,41.4,20090500,20090400
2009-02-18,40.25,42.3,20090500,20090400
2009-02-19,40.6,42.65,20090500,20090400
2009-02-20,41.1,43.2,20090500,20090400
2009-02-23,41.95,44.75,20090500,20090400
2009-02-24,43.45,46.9,20090500,20090400
2009-02-25,41.2,43.9,20090500,20090400
2009-02-26,40.95,43.25,20090500,20090400
2009-02-27,41.35,43.75,20090500,20090400
2009-03-02,41.7,43.9,20090500,20090400
2009-03-03,43.15,46.05,20090500,20090400
2009-03-04,43.7,46.35,20090500,20090400
2009-03-05,40.55,42.9,20090500,20090400
2009-03-06,41.75,44.45,20090500,20090400
