index,adjusted,underlying
2006-11-13,64.64499999999998,13.7
2006-11-14,64.59499999999998,13.65
2006-11-15,64.48499999999999,13.54
2006-11-16,64.32499999999999,13.38
2006-11-17,64.38499999999999,13.44
2006-11-20,64.37499999999999,13.43
2006-11-21,64.445,13.5
2006-11-22,64.67499999999998,13.73
2006-11-23,,
2006-11-24,64.94499999999998,14.0
2006-11-27,65.26499999999999,14.32
2006-11-28,65.09499999999998,14.15
2006-11-29,64.83499999999998,13.89
2006-11-30,64.77499999999998,13.83
2006-12-01,64.89499999999998,13.95
2006-12-04,64.75499999999998,13.81
2006-12-05,64.61499999999998,13.67
2006-12-06,64.62499999999999,13.68
2006-12-07,64.76499999999999,13.82
2006-12-08,64.67499999999998,13.73
2006-12-11,64.59499999999998,13.65
2006-12-12,64.75499999999998,14.1
2006-12-13,64.75499999999998,14.1
2006-12-14,64.86499999999998,14.21
2006-12-15,64.91499999999999,14.26
2006-12-18,65.01499999999999,14.36
2006-12-19,64.92499999999998,14.27
2006-12-20,64.96499999999999,14.31
2006-12-21,65.03499999999998,14.38
2006-12-22,65.09499999999998,14.44
2006-12-25,,
2006-12-26,65.11499999999998,14.46
2006-12-27,65.09499999999998,14.44
2006-12-28,65.11499999999998,14.46
2006-12-29,65.18499999999999,14.53
2007-01-01,,
2007-01-02,,
2007-01-03,65.18499999999999,14.53
2007-01-04,65.01499999999999,14.36
2007-01-05,65.04499999999999,14.39
2007-01-08,64.99499999999999,14.34
2007-01-09,65.01499999999999,14.36
2007-01-10,64.97499999999998,14.32
2007-01-11,64.67499999999998,14.02
2007-01-12,64.41499999999999,14.45
2007-01-15,,
2007-01-16,64.40499999999999,14.44
2007-01-17,64.27499999999999,14.31
2007-01-18,64.00499999999998,14.04
2007-01-19,63.954999999999984,13.99
2007-01-22,64.02499999999999,14.06
2007-01-23,63.864999999999995,13.9
2007-01-24,63.71499999999999,13.75
2007-01-25,63.874999999999986,13.91
2007-01-26,63.864999999999995,13.9
2007-01-29,63.864999999999995,13.9
2007-01-30,63.74499999999999,13.78
2007-01-31,63.724999999999994,13.76
2007-02-01,63.60499999999999,13.64
2007-02-02,63.624999999999986,13.66
2007-02-05,63.67499999999998,13.71
2007-02-06,63.44499999999999,13.48
2007-02-07,63.454999999999984,13.49
2007-02-08,63.514999999999986,13.55
2007-02-09,63.834999999999994,14.14
2007-02-12,63.91499999999999,14.22
2007-02-13,63.724999999999994,14.03
2007-02-14,63.64499999999998,13.95
2007-02-15,63.504999999999995,13.81
2007-02-16,63.504999999999995,13.81
2007-02-19,,
2007-02-20,63.44499999999999,13.75
2007-02-21,63.28499999999998,13.59
2007-02-22,63.21499999999999,13.52
2007-02-23,63.38499999999999,13.69
2007-02-26,63.374999999999986,13.68
2007-02-27,64.115,14.42
2007-02-28,63.68499999999999,13.99
2007-03-01,63.88499999999999,14.19
2007-03-02,64.365,14.67
2007-03-05,64.48499999999999,14.79
2007-03-06,64.005,14.31
2007-03-07,63.74499999999999,14.05
2007-03-08,63.704999999999984,14.01
2007-03-09,63.69499999999999,14.0
2007-03-12,63.53499999999998,13.84
2007-03-13,64.03499999999998,14.52
2007-03-14,64.195,14.68
2007-03-15,63.984999999999985,14.47
2007-03-16,64.24499999999999,14.73
2007-03-19,64.07499999999999,14.56
2007-03-20,64.24499999999999,14.73
2007-03-21,63.68499999999999,14.17
2007-03-22,63.56499999999998,14.05
