index,SOYBEAN,MILKWET,CORN,BTP,BUND,US10,EDOLLAR,CAC,DAX,NASDAQ,NOK,GOLD,SILVER,COPPER,ETHANOL,VIX
1971-01-19,,,,,,,,,,,,,0.244810904772959,,,
1971-01-20,,,,,,,,,,,,,0.217999999999957,,,
1971-01-21,,,,,,,,,,,,,0.654000000000025,,,
1971-01-22,,,,,,,,,,,,,-0.830914038043893,,,
1971-01-25,,,,,,,,,,,,,-1.84320000000025,,,
1971-01-26,,,,,,,,,,,,,1.53600000000024,,,
1971-01-27,,,,,,,,,,,,,-1.02400000000016,,,
1971-01-28,,,,,,,,,,,,,0,,,
1971-01-29,,,,,,,,,,,,,0.563200000000143,,,
1971-02-01,,,,,,,,,,,,,-0.819200000000456,,,
1971-02-02,,,,,,,,,,,,,-0.460799999999472,,,
1971-02-03,,,,,,,,,,,,,-0.409600000000319,,,
1971-02-04,,,,,,,,,,,,,0.921600000000035,,,
1971-02-05,,,,,,,,,,,,,-0.225894390216917,,,
1971-02-08,,,,,,,,,,,,,0.927999999999898,,,
1971-02-09,,,,,,,,,,,,,1.21800000000005,,,
1971-02-10,,,,,,,,,,,,,-0.92800000000031,,,
1971-02-11,,,,,,,,,,,,,-0.11599999999973,,,
1971-02-12,,,,,,,,,,,,,0,,,
1971-02-15,,,,,,,,,,,,,0,,,
1971-02-16,,,,,,,,,,,,,0.231999999999665,,,
1971-02-17,,,,,,,,,,,,,-0.176187192925707,,,
1971-02-18,,,,,,,,,,,,,-0.259199999999626,,,
1971-02-19,,,,,,,,,,,,,-0.907200000000188,,,
1971-02-22,,,,,,,,,,,,,0.842399999999878,,,
1971-02-23,,,,,,,,,,,,,1.16640000000004,,,
1971-02-24,,,,,,,,,,,,,0.259200000000317,,,
1971-02-25,,,,,,,,,,,,,-0.716000013853145,,,
1971-02-26,,,,,,,,,,,,,-0.448800000000017,,,
1971-03-01,,,,,,,,,,,,,-2.01959999999981,,,
1971-03-02,,,,,,,,,,,,,0.074800000000357,,,
1971-03-03,,,,,,,,,,,,,0.299199999999568,,,
1971-03-04,,,,,,,,,,,,,-2.3936,,,
1971-03-05,,,,,,,,,,,,,0.373999999999926,,,
1971-03-08,,,,,,,,,,,,,-1.7951999999998,,,
1971-03-09,,,,,,,,,,,,,0.81996640867902,,,
1971-03-10,,,,,,,,,,,,,-0.330000000000403,,,
1971-03-11,,,,,,,,,,,,,1.12200000000043,,,
1971-03-12,,,,,,,,,,,,,-0.264000000000323,,,
1971-03-15,,,,,,,,,,,,,-1.7819999999996,,,
1971-03-16,,,,,,,,,,,,,-0.066000000000315,,,
1971-03-17,,,,,,,,,,,,,0.066000000000315,,,
1971-03-18,,,,,,,,,,,,,0.395999999999546,,,
1971-03-19,,,,,,,,,,,,,0.921950628880381,,,
1971-03-22,,,,,,,,,,,,,-0.655599999999954,,,
1971-03-23,,,,,,,,,,,,,0.357600000000014,,,
1971-03-24,,,,,,,,,,,,,0.417200000000298,,,
1971-03-25,,,,,,,,,,,,,-1.60920000000027,,,
1971-03-26,,,,,,,,,,,,,-0.476799999999948,,,
