index,PRICE,CARRY,PRICE_CONTRACT,CARRY_CONTRACT
2007-10-12,19.8,18.53,20071100,20071000
2007-10-15,19.42,19.45,20071200,20071100
2007-10-16,20.29,20.41,20071200,20071100
2007-10-17,21.02,21.33,20071200,20071100
2007-10-18,20.95,21.07,20071200,20071100
2007-10-19,20.92,21.09,20071200,20071100
2007-10-22,22.3,22.54,20071200,20071100
2007-10-23,21.74,22.27,20071200,20071100
2007-10-24,21.23,21.56,20071200,20071100
2007-10-25,21.57,22.01,20071200,20071100
2007-10-26,21.68,21.71,20071200,20071100
2007-10-29,21.04,20.73,20071200,20071100
2007-10-30,20.91,20.27,20071200,20071100
2007-10-31,21.64,20.96,20071200,20071100
2007-11-01,20.3,19.06,20071200,20071100
2007-11-02,22.46,22.33,20071200,20071100
2007-11-05,23.07,22.98,20071200,20071100
2007-11-06,23.91,23.94,20071200,20071100
2007-11-07,22.92,22.45,20071200,20071100
2007-11-08,25.23,25.22,20071200,20071100
2007-11-09,25.05,25.24,20071200,20071100
2007-11-12,26.36,26.96,20071200,20071100
2007-11-13,26.26,26.64,20080100,20071200
2007-11-14,24.64,24.82,20080100,20071200
2007-11-15,25.03,25.15,20080100,20071200
2007-11-16,26.38,26.7,20080100,20071200
2007-11-19,26.18,26.45,20080100,20071200
2007-11-20,26.71,26.92,20080100,20071200
2007-11-21,26.42,26.18,20080100,20071200
2007-11-22,26.74,26.81,20080100,20071200
2007-11-23,26.74,26.81,20080100,20071200
2007-11-26,25.98,25.86,20080100,20071200
2007-11-27,26.97,27.32,20080100,20071200
2007-11-28,26.53,26.65,20080100,20071200
2007-11-29,24.66,24.56,20080100,20071200
2007-11-30,24.77,24.86,20080100,20071200
2007-12-03,24.37,24.19,20080100,20071200
2007-12-04,24.56,24.29,20080100,20071200
2007-12-05,24.83,24.48,20080100,20071200
2007-12-06,23.95,23.06,20080100,20071200
2007-12-07,22.94,21.67,20080100,20071200
2007-12-10,23.27,21.97,20080100,20071200
2007-12-11,22.92,21.28,20080100,20071200
2007-12-12,23.91,22.92,20080100,20071200
2007-12-13,23.83,23.76,20080200,20080100
2007-12-14,24.06,23.95,20080200,20080100
2007-12-17,24.68,24.66,20080200,20080100
2007-12-18,25.44,25.45,20080200,20080100
2007-12-19,24.73,24.57,20080200,20080100
2007-12-20,24.38,24.42,20080200,20080100
2007-12-21,24.1,24.17,20080200,20080100
2007-12-24,23.29,23.1,20080200,20080100
2007-12-25,22.95,22.18,20080200,20080100
2007-12-26,22.95,22.18,20080200,20080100
2007-12-27,22.79,22.02,20080200,20080100
2007-12-28,23.52,22.72,20080200,20080100
2007-12-31,23.72,22.81,20080200,20080100
2008-01-01,24.19,23.12,20080200,20080100
2008-01-02,24.19,23.12,20080200,20080100
2008-01-03,24.49,23.86,20080200,20080100
2008-01-04,24.52,23.42,20080200,20080100
2008-01-07,25.3,24.68,20080200,20080100
2008-01-08,24.81,24.12,20080200,20080100
2008-01-09,25.9,25.54,20080200,20080100
2008-01-10,25.78,24.89,20080200,20080100
2008-01-11,24.95,24.07,20080200,20080100
2008-01-14,26.15,24.96,20080200,20080100
2008-01-15,25.07,25.1,20080300,20080200
2008-01-16,25.03,25.24,20080300,20080200
2008-01-17,25.03,24.99,20080300,20080200
2008-01-18,26.62,26.97,20080300,20080200
2008-01-21,26.71,27.24,20080300,20080200
2008-01-22,26.71,27.24,20080300,20080200
2008-01-23,26.38,27.73,20080300,20080200
2008-01-24,25.3,26.4,20080300,20080200
2008-01-25,25.34,26.43,20080300,20080200
2008-01-28,25.8,26.75,20080300,20080200
2008-01-29,25.37,26.16,20080300,20080200
2008-01-30,25.25,26.25,20080300,20080200
2008-01-31,25.56,26.14,20080300,20080200
2008-02-01,25.31,25.64,20080300,20080200
2008-02-04,24.66,24.95,20080300,20080200
2008-02-05,25.56,25.81,20080300,20080200
2008-02-06,26.92,27.39,20080300,20080200
2008-02-07,27.6,28.19,20080300,20080200
2008-02-08,27.25,27.62,20080300,20080200
2008-02-11,27.63,28.39,20080300,20080200
2008-02-12,26.81,26.97,20080400,20080300
2008-02-13,26.5,26.72,20080400,20080300
2008-02-14,25.78,25.81,20080400,20080300
2008-02-15,26.13,26.18,20080400,20080300
2008-02-18,25.91,25.93,20080400,20080300
2008-02-19,25.91,25.93,20080400,20080300
2008-02-20,25.7,25.61,20080400,20080300
2008-02-21,25.41,25.45,20080400,20080300
2008-02-22,25.45,25.42,20080400,20080300
2008-02-25,24.83,24.87,20080400,20080300
2008-02-26,24.34,24.17,20080400,20080300
2008-02-27,24.18,23.71,20080400,20080300
2008-02-28,24.45,23.88,20080400,20080300
2008-02-29,25.1,24.58,20080400,20080300
2008-03-03,26.36,26.1,20080400,20080300
2008-03-04,26.25,26.16,20080400,20080300
2008-03-05,25.79,25.72,20080400,20080300
2008-03-06,25.38,24.83,20080400,20080300
2008-03-07,26.99,26.76,20080400,20080300
2008-03-10,26.87,26.91,20080400,20080300
2008-03-11,27.6,27.75,20080400,20080300
2008-03-12,26.09,26.11,20080400,20080300
2008-03-13,26.51,26.92,20080500,20080400
2008-03-14,26.44,27.02,20080500,20080400
2008-03-17,27.45,28.52,20080500,20080400
2008-03-18,27.37,28.54,20080500,20080400
2008-03-19,25.33,26.2,20080500,20080400
2008-03-20,26.53,27.41,20080500,20080400
2008-03-21,26.08,27.0,20080500,20080400
2008-03-24,26.08,27.0,20080500,20080400
2008-03-25,25.71,26.35,20080500,20080400
2008-03-26,25.87,26.32,20080500,20080400
2008-03-27,26.32,26.95,20080500,20080400
2008-03-28,26.46,26.64,20080500,20080400
2008-03-31,26.59,26.6,20080500,20080400
2008-04-01,26.3,26.01,20080500,20080400
2008-04-02,24.85,24.0,20080500,20080400
2008-04-03,25.03,24.64,20080500,20080400
2008-04-04,24.94,24.27,20080500,20080400
2008-04-07,24.95,23.96,20080500,20080400
2008-04-08,24.26,23.01,20080500,20080400
2008-04-09,24.07,23.02,20080500,20080400
2008-04-10,24.66,23.63,20080500,20080400
2008-04-11,24.33,22.85,20080500,20080400
2008-04-14,25.1,24.98,20080600,20080500
2008-04-15,24.83,24.88,20080600,20080500
2008-04-16,24.54,24.41,20080600,20080500
2008-04-17,23.23,22.96,20080600,20080500
2008-04-18,23.55,23.03,20080600,20080500
2008-04-21,22.84,22.2,20080600,20080500
2008-04-22,22.43,21.92,20080600,20080500
2008-04-23,22.62,22.1,20080600,20080500
2008-04-24,22.41,21.86,20080600,20080500
2008-04-25,22.05,21.23,20080600,20080500
2008-04-28,21.52,20.69,20080600,20080500
2008-04-29,21.33,20.54,20080600,20080500
2008-04-30,21.59,20.81,20080600,20080500
2008-05-01,22.14,21.24,20080600,20080500
2008-05-02,20.95,19.86,20080600,20080500
2008-05-05,20.63,19.66,20080600,20080500
2008-05-06,20.99,19.69,20080600,20080500
2008-05-07,20.26,18.82,20080600,20080500
2008-05-08,21.21,19.7,20080600,20080500
2008-05-09,21.25,19.67,20080600,20080500
2008-05-12,21.45,19.84,20080600,20080500
2008-05-13,20.82,18.94,20080600,20080500
2008-05-14,21.88,20.78,20080700,20080600
2008-05-15,21.53,20.32,20080700,20080600
2008-05-16,21.25,19.88,20080700,20080600
2008-05-19,21.5,20.14,20080700,20080600
2008-05-20,21.58,19.76,20080700,20080600
2008-05-21,22.35,20.82,20080700,20080600
2008-05-22,23.58,22.14,20080700,20080600
2008-05-23,23.56,21.72,20080700,20080600
2008-05-26,24.04,22.23,20080700,20080600
2008-05-27,24.04,22.23,20080700,20080600
2008-05-28,23.7,21.49,20080700,20080600
2008-05-29,23.25,21.33,20080700,20080600
2008-05-30,22.07,19.97,20080700,20080600
2008-06-02,21.77,19.38,20080700,20080600
2008-06-03,22.8,20.64,20080700,20080600
2008-06-04,23.18,21.07,20080700,20080600
2008-06-05,23.09,21.3,20080700,20080600
2008-06-06,22.13,19.91,20080700,20080600
2008-06-09,23.94,22.98,20080700,20080600
2008-06-10,23.43,22.7,20080700,20080600
2008-06-11,23.47,22.72,20080700,20080600
2008-06-12,24.27,24.05,20080800,20080700
2008-06-13,23.97,23.88,20080800,20080700
2008-06-16,23.2,23.0,20080800,20080700
2008-06-17,22.89,22.74,20080800,20080700
2008-06-18,22.86,22.68,20080800,20080700
2008-06-19,23.37,23.35,20080800,20080700
2008-06-20,23.17,22.93,20080800,20080700
2008-06-23,23.43,23.51,20080800,20080700
2008-06-24,23.49,23.51,20080800,20080700
2008-06-25,23.7,23.63,20080800,20080700
2008-06-26,22.75,22.61,20080800,20080700
2008-06-27,24.25,24.72,20080800,20080700
2008-06-30,24.18,24.55,20080800,20080700
2008-07-01,23.93,24.19,20080800,20080700
2008-07-02,23.8,24.19,20080800,20080700
2008-07-03,24.95,25.53,20080800,20080700
2008-07-04,24.69,25.39,20080800,20080700
2008-07-07,24.69,25.39,20080800,20080700
2008-07-08,24.78,25.85,20080800,20080700
2008-07-09,23.54,23.96,20080800,20080700
2008-07-10,24.69,25.47,20080800,20080700
2008-07-11,24.86,25.61,20080800,20080700
2008-07-14,25.25,27.15,20080800,20080700
2008-07-15,25.49,25.89,20080900,20080800
2008-07-16,26.04,26.12,20080900,20080800
2008-07-17,24.48,24.72,20080900,20080800
2008-07-18,23.99,24.25,20080900,20080800
2008-07-21,23.8,24.05,20080900,20080800
2008-07-22,23.44,23.4,20080900,20080800
2008-07-23,22.74,22.47,20080900,20080800
2008-07-24,22.78,22.43,20080900,20080800
2008-07-25,23.72,23.55,20080900,20080800
2008-07-28,23.63,23.45,20080900,20080800
2008-07-29,24.24,24.25,20080900,20080800
2008-07-30,22.99,22.68,20080900,20080800
2008-07-31,22.1,21.57,20080900,20080800
2008-08-01,22.94,22.77,20080900,20080800
2008-08-04,23.04,22.95,20080900,20080800
2008-08-05,23.01,22.78,20080900,20080800
2008-08-06,22.12,21.44,20080900,20080800
2008-08-07,21.58,20.7,20080900,20080800
2008-08-08,22.52,21.51,20080900,20080800
2008-08-11,21.87,20.91,20080900,20080800
2008-08-12,21.68,20.29,20080900,20080800
2008-08-13,22.91,22.46,20081000,20080900
2008-08-14,23.26,22.93,20081000,20080900
2008-08-15,22.67,22.15,20081000,20080900
2008-08-18,22.66,21.92,20081000,20080900
2008-08-19,22.98,22.21,20081000,20080900
2008-08-20,23.56,22.93,20081000,20080900
2008-08-21,23.16,22.45,20081000,20080900
2008-08-22,23.25,22.19,20081000,20080900
2008-08-25,22.92,21.59,20081000,20080900
2008-08-26,23.45,22.64,20081000,20080900
2008-08-27,23.24,22.4,20081000,20080900
2008-08-28,22.94,21.8,20081000,20080900
2008-08-29,22.68,21.12,20081000,20080900
2008-09-01,22.99,21.7,20081000,20080900
2008-09-02,22.99,21.7,20081000,20080900
2008-09-03,23.19,22.08,20081000,20080900
2008-09-04,23.1,21.64,20081000,20080900
2008-09-05,24.31,23.78,20081000,20080900
2008-09-08,23.98,23.08,20081000,20080900
2008-09-09,23.39,21.99,20081000,20080900
2008-09-10,24.71,24.22,20081000,20080900
2008-09-11,24.31,23.59,20081000,20080900
2008-09-12,24.22,24.49,20081100,20081000
2008-09-15,24.42,24.57,20081100,20081000
2008-09-16,25.13,25.73,20081100,20081000
2008-09-17,24.96,25.17,20081100,20081000
2008-09-18,25.93,26.61,20081100,20081000
2008-09-19,25.01,25.31,20081100,20081000
2008-09-22,24.38,24.74,20081100,20081000
2008-09-23,25.41,26.56,20081100,20081000
2008-09-24,26.85,29.02,20081100,20081000
2008-09-25,26.68,28.65,20081100,20081000
2008-09-26,25.99,27.74,20081100,20081000
2008-09-29,26.25,28.64,20081100,20081000
2008-09-30,29.84,32.69,20081100,20081000
2008-10-01,28.22,30.66,20081100,20081000
2008-10-02,28.85,31.87,20081100,20081000
2008-10-03,30.64,34.1,20081100,20081000
2008-10-06,31.2,35.67,20081100,20081000
2008-10-07,31.94,37.37,20081100,20081000
2008-10-08,34.32,41.83,20081100,20081000
2008-10-09,35.39,45.56,20081100,20081000
2008-10-10,37.68,52.3,20081100,20081000
2008-10-13,38.31,56.71,20081100,20081000
2008-10-14,31.78,36.07,20081200,20081100
2008-10-15,32.24,37.94,20081200,20081100
2008-10-16,35.55,42.7,20081200,20081100
2008-10-17,35.47,42.78,20081200,20081100
2008-10-20,37.28,47.04,20081200,20081100
2008-10-21,34.8,45.05,20081200,20081100
2008-10-22,36.93,43.8,20081200,20081100
2008-10-23,39.71,48.33,20081200,20081100
2008-10-24,40.14,50.02,20081200,20081100
2008-10-27,43.56,55.82,20081200,20081100
2008-10-28,44.88,59.29,20081200,20081100
2008-10-29,42.77,53.7,20081200,20081100
2008-10-30,44.16,56.41,20081200,20081100
2008-10-31,44.2,55.37,20081200,20081100
2008-11-03,44.93,54.57,20081200,20081100
2008-11-04,44.71,51.96,20081200,20081100
2008-11-05,41.86,46.43,20081200,20081100
2008-11-06,43.85,50.2,20081200,20081100
2008-11-07,47.8,57.58001,20081200,20081100
2008-11-10,47.48,54.65,20081200,20081100
2008-11-11,48.2,56.19,20081200,20081100
2008-11-12,46.62,49.38,20090100,20081200
2008-11-13,47.8,52.91999000000001,20090100,20081200
2008-11-14,47.32,50.03,20090100,20081200
2008-11-17,49.66,53.51,20090100,20081200
2008-11-18,51.71,56.25,20090100,20081200
2008-11-19,52.59,57.29,20090100,20081200
2008-11-20,56.87,62.9,20090100,20081200
2008-11-21,59.77,66.23,20090100,20081200
2008-11-24,56.9,62.78,20090100,20081200
2008-11-25,54.15,58.64,20090100,20081200
2008-11-26,52.61,57.18,20090100,20081200
2008-11-27,50.85,53.18,20090100,20081200
2008-11-28,50.85,53.18,20090100,20081200
2008-12-01,50.6,53.21,20090100,20081200
2008-12-02,56.29,60.45,20090100,20081200
2008-12-03,55.3,57.93,20090100,20081200
2008-12-04,55.21,57.73,20090100,20081200
2008-12-05,57.62,60.49,20090100,20081200
2008-12-08,56.75,58.32,20090100,20081200
2008-12-09,54.66999000000001,55.26,20090100,20081200
2008-12-10,55.38,56.4,20090100,20081200
2008-12-11,54.44,55.26,20090100,20081200
2008-12-12,55.32,55.06001,20090100,20081200
2008-12-15,52.8,54.46,20090200,20090100
2008-12-16,52.63,54.84,20090200,20090100
2008-12-17,50.28,52.25,20090200,20090100
2008-12-18,49.94,52.07,20090200,20090100
2008-12-19,48.93,50.31,20090200,20090100
2008-12-22,46.53,47.35,20090200,20090100
2008-12-23,45.63,45.51,20090200,20090100
2008-12-24,46.54,46.15,20090200,20090100
2008-12-25,45.96,45.73,20090200,20090100
2008-12-26,45.96,45.73,20090200,20090100
2008-12-29,45.65,45.15,20090200,20090100
2008-12-30,46.76,46.34,20090200,20090100
2008-12-31,45.08,44.18,20090200,20090100
2009-01-01,42.93,41.94,20090200,20090100
2009-01-02,42.93,41.94,20090200,20090100
2009-01-05,39.91,38.7,20090200,20090100
2009-01-06,40.16,39.96,20090200,20090100
2009-01-07,39.55,39.53,20090200,20090100
2009-01-08,42.5,43.52,20090200,20090100
2009-01-09,42.72,42.97,20090200,20090100
2009-01-12,44.15,44.55,20090200,20090100
2009-01-13,47.74,48.04,20090200,20090100
2009-01-14,43.43,46.81,20090300,20090200
2009-01-15,45.74,50.56,20090300,20090200
2009-01-16,46.36,49.93,20090300,20090200
2009-01-19,46.36,48.53,20090300,20090200
2009-01-20,46.36,48.53,20090300,20090200
2009-01-21,51.08,54.66,20090300,20090200
2009-01-22,47.36,51.13,20090300,20090200
2009-01-23,47.37,50.54,20090300,20090200
2009-01-26,47.2,50.16,20090300,20090200
2009-01-27,45.63,47.55,20090300,20090200
2009-01-28,43.51,45.16,20090300,20090200
2009-01-29,40.75,42.31,20090300,20090200
2009-01-30,40.88,43.38,20090300,20090200
2009-02-02,42.18,44.99,20090300,20090200
2009-02-03,42.3,45.35,20090300,20090200
2009-02-04,40.95,43.15,20090300,20090200
2009-02-05,41.1,43.75,20090300,20090200
2009-02-06,40.5,43.25,20090300,20090200
2009-02-09,40.1,42.6,20090300,20090200
2009-02-10,40.5,42.5,20090300,20090200
2009-02-11,41.45,42.9,20090400,20090300
2009-02-12,40.65,42.2,20090400,20090300
2009-02-13,40.7,41.6,20090400,20090300
2009-02-16,41.4,42.35,20090400,20090300
2009-02-17,41.4,42.35,20090400,20090300
2009-02-18,42.3,44.05,20090400,20090300
2009-02-19,42.65,44.85,20090400,20090300
2009-02-20,43.2,44.55,20090400,20090300
2009-02-23,44.75,46.7,20090400,20090300
2009-02-24,46.9,49.05,20090400,20090300
2009-02-25,43.9,44.5,20090400,20090300
2009-02-26,43.25,43.45,20090400,20090300
2009-02-27,43.75,44.0,20090400,20090300
2009-03-02,43.9,44.45,20090400,20090300
2009-03-03,46.05,47.85,20090400,20090300
2009-03-04,46.35,48.45,20090400,20090300
2009-03-05,42.9,44.75,20090400,20090300
2009-03-06,44.45,47.35,20090400,20090300
